
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
                   R2018a (9.4.0.813654) 64-bit (glnxa64)
                             February 23, 2018

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
connected to 12 workers.
>> >> >> >> >> >> >> >> bgc1d_iteration - cost : 0.0025034
  n=18: (6,12)-CMA-ES(w=[40 25 17 10 6 2]%, mu_eff=3.7) on function bgc1d_fc2minimize_cmaes_parallel
bgc1d_iteration - cost : 0.0025487
bgc1d_iteration - cost : 0.0026216
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0030592
bgc1d_iteration - cost : 0.0084587
bgc1d_iteration - cost : 0.0042118
bgc1d_iteration - cost : 0.0025651
bgc1d_iteration - cost : 0.002775
bgc1d_iteration - cost : 0.002593
bgc1d_iteration - cost : 77500.6388
bgc1d_iteration - cost : 0.0026235
bgc1d_iteration - cost : 0.0026195
Iterat, #Fevals:   Function Value    (median,worst) |Axis Ratio|idx:Min SD idx:Max SD
    1 ,     13 : 2.5486791320598e-03 +(7e-05,8e+04) | 1.04e+00 | 12:2.7e-01 17:2.7e-01
bgc1d_iteration - cost : 0.0026074
bgc1d_iteration - cost : 0.0026045
bgc1d_iteration - cost : 0.0025767
bgc1d_iteration - cost : 0.0025981
bgc1d_iteration - cost : 0.0025908
bgc1d_iteration - cost : 0.0038667
bgc1d_iteration - cost : 0.011039
bgc1d_iteration - cost : 0.0026091
bgc1d_iteration - cost : 0.0025217
bgc1d_iteration - cost : 0.0026231
bgc1d_iteration - cost : 0.0025892
bgc1d_iteration - cost : 0.0025786
    2 ,     25 : 2.5217486241571e-03 +(8e-05,9e-03) | 1.05e+00 | 12:2.5e-01 13:2.6e-01
bgc1d_iteration - cost : 0.0026248
bgc1d_iteration - cost : 0.00262
bgc1d_iteration - cost : 0.0026159
bgc1d_iteration - cost : 0.0029251
bgc1d_iteration - cost : 0.0025789
bgc1d_iteration - cost : 0.0026241
bgc1d_iteration - cost : 0.0026256
bgc1d_iteration - cost : 0.0026052
bgc1d_iteration - cost : 0.002528
bgc1d_iteration - cost : 0.0026106
bgc1d_iteration - cost : 0.0096304
bgc1d_iteration - cost : 0.0026063
bgc1d_iteration - cost : 0.0026123
bgc1d_iteration - cost : 0.0026221
bgc1d_iteration - cost : 0.0029898
bgc1d_iteration - cost : 0.0025722
bgc1d_iteration - cost : 62500.003
bgc1d_iteration - cost : 0.0025935
bgc1d_iteration - cost : 0.0025006
bgc1d_iteration - cost : 0.0031621
bgc1d_iteration - cost : 0.0026109
bgc1d_iteration - cost : 0.0026211
bgc1d_iteration - cost : 0.0025836
bgc1d_iteration - cost : 0.0030998
bgc1d_iteration - cost : 0.0026138
bgc1d_iteration - cost : 0.0026242
bgc1d_iteration - cost : 0.0025934
bgc1d_iteration - cost : 0.0025816
bgc1d_iteration - cost : 0.0026118
bgc1d_iteration - cost : 0.0051383
bgc1d_iteration - cost : 0.0026656
bgc1d_iteration - cost : 0.0025839
bgc1d_iteration - cost : 0.0026153
bgc1d_iteration - cost : 0.0033108
bgc1d_iteration - cost : 0.0068149
bgc1d_iteration - cost : 0.0026086
bgc1d_iteration - cost : 0.0025613
bgc1d_iteration - cost : 0.0026242
bgc1d_iteration - cost : 0.0026238
bgc1d_iteration - cost : 0.0028453
bgc1d_iteration - cost : 0.0026056
bgc1d_iteration - cost : 0.003147
bgc1d_iteration - cost : 0.0060274
bgc1d_iteration - cost : 0.0025894
bgc1d_iteration - cost : 0.0025782
bgc1d_iteration - cost : 0.0025836
bgc1d_iteration - cost : 0.0026099
bgc1d_iteration - cost : 0.0030197
bgc1d_iteration - cost : 0.0026231
bgc1d_iteration - cost : 0.0026243
bgc1d_iteration - cost : 0.0026241
bgc1d_iteration - cost : 0.0082662
bgc1d_iteration - cost : 0.0030712
bgc1d_iteration - cost : 0.0026176
bgc1d_iteration - cost : 0.0025639
bgc1d_iteration - cost : 0.0026
bgc1d_iteration - cost : 0.0029168
bgc1d_iteration - cost : 0.0026148
bgc1d_iteration - cost : 0.0028186
bgc1d_iteration - cost : 0.0026035
bgc1d_iteration - cost : 0.0088662
bgc1d_iteration - cost : 0.014681
bgc1d_iteration - cost : 0.0041265
bgc1d_iteration - cost : 0.0025495
bgc1d_iteration - cost : 0.0030118
bgc1d_iteration - cost : 0.0026138
bgc1d_iteration - cost : 0.013123
bgc1d_iteration - cost : 0.013249
bgc1d_iteration - cost : 0.011576
bgc1d_iteration - cost : 0.0026083
bgc1d_iteration - cost : 0.0026244
bgc1d_iteration - cost : 0.0025316
bgc1d_iteration - cost : 0.0025879
bgc1d_iteration - cost : 0.0025914
bgc1d_iteration - cost : 0.0026187
bgc1d_iteration - cost : 0.0026241
bgc1d_iteration - cost : 0.0036029
bgc1d_iteration - cost : 0.0065007
bgc1d_iteration - cost : 0.0083011
bgc1d_iteration - cost : 0.0025869
bgc1d_iteration - cost : 0.0026161
bgc1d_iteration - cost : 0.0025042
bgc1d_iteration - cost : 0.0025275
bgc1d_iteration - cost : 0.0025843
bgc1d_iteration - cost : 0.0025737
bgc1d_iteration - cost : 0.0025512
bgc1d_iteration - cost : 0.012322
bgc1d_iteration - cost : 0.0093469
bgc1d_iteration - cost : 0.0025684
bgc1d_iteration - cost : 0.0025307
bgc1d_iteration - cost : 0.0025872
bgc1d_iteration - cost : 0.0026236
bgc1d_iteration - cost : 0.0028885
bgc1d_iteration - cost : 0.0031234
bgc1d_iteration - cost : 0.0025756
bgc1d_iteration - cost : 0.0028268
bgc1d_iteration - cost : 0.0030031
bgc1d_iteration - cost : 0.021566
bgc1d_iteration - cost : 0.0025756
bgc1d_iteration - cost : 0.0051858
bgc1d_iteration - cost : 0.0025934
bgc1d_iteration - cost : 0.0025718
bgc1d_iteration - cost : 0.0028152
bgc1d_iteration - cost : 0.0026242
bgc1d_iteration - cost : 0.0033654
bgc1d_iteration - cost : 0.0077901
bgc1d_iteration - cost : 0.0063658
bgc1d_iteration - cost : 0.0027756
bgc1d_iteration - cost : 0.0029655
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.0026049
bgc1d_iteration - cost : 0.0026177
bgc1d_iteration - cost : 0.0051944
bgc1d_iteration - cost : 0.002573
bgc1d_iteration - cost : 0.002593
bgc1d_iteration - cost : 0.0026233
bgc1d_iteration - cost : 0.0026219
bgc1d_iteration - cost : 0.0030296
bgc1d_iteration - cost : 0.0025305
bgc1d_iteration - cost : 0.010467
bgc1d_iteration - cost : 0.0026033
bgc1d_iteration - cost : 0.0026046
bgc1d_iteration - cost : 0.0026213
bgc1d_iteration - cost : 0.0030849
bgc1d_iteration - cost : 0.0025818
bgc1d_iteration - cost : 0.0026209
bgc1d_iteration - cost : 0.002623
bgc1d_iteration - cost : 0.0028145
bgc1d_iteration - cost : 0.0025867
bgc1d_iteration - cost : 0.0025968
bgc1d_iteration - cost : 0.0026217
bgc1d_iteration - cost : 0.0026049
bgc1d_iteration - cost : 0.002624
bgc1d_iteration - cost : 0.0026038
bgc1d_iteration - cost : 0.0026244
bgc1d_iteration - cost : 0.0027966
bgc1d_iteration - cost : 0.0026212
bgc1d_iteration - cost : 0.0026194
bgc1d_iteration - cost : 0.0025757
bgc1d_iteration - cost : 0.0044439
bgc1d_iteration - cost : 0.0026193
bgc1d_iteration - cost : 0.0070634
bgc1d_iteration - cost : 0.0026002
bgc1d_iteration - cost : 0.0069886
bgc1d_iteration - cost : 0.0034871
bgc1d_iteration - cost : 0.0026191
bgc1d_iteration - cost : 0.0026237
bgc1d_iteration - cost : 0.0026241
bgc1d_iteration - cost : 0.0057915
bgc1d_iteration - cost : 0.002622
bgc1d_iteration - cost : 0.0031336
bgc1d_iteration - cost : 0.0029181
bgc1d_iteration - cost : 0.0026236
bgc1d_iteration - cost : 0.0026125
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.0026259
bgc1d_iteration - cost : 0.0026228
bgc1d_iteration - cost : 0.0026241
bgc1d_iteration - cost : 0.0026238
bgc1d_iteration - cost : 0.002623
bgc1d_iteration - cost : 0.0025719
bgc1d_iteration - cost : 0.0026244
bgc1d_iteration - cost : 0.0026172
bgc1d_iteration - cost : 0.0026099
bgc1d_iteration - cost : 0.0026201
bgc1d_iteration - cost : 0.002619
bgc1d_iteration - cost : 0.0026234
bgc1d_iteration - cost : 0.0026055
bgc1d_iteration - cost : 0.0026274
bgc1d_iteration - cost : 0.0025746
bgc1d_iteration - cost : 0.0056182
bgc1d_iteration - cost : 0.0095209
bgc1d_iteration - cost : 0.0026236
bgc1d_iteration - cost : 0.0057276
bgc1d_iteration - cost : 0.0025899
bgc1d_iteration - cost : 0.0026243
bgc1d_iteration - cost : 0.0025698
bgc1d_iteration - cost : 0.012412
bgc1d_iteration - cost : 0.0025879
bgc1d_iteration - cost : 0.0025832
bgc1d_iteration - cost : 0.0025365
bgc1d_iteration - cost : 0.0025335
bgc1d_iteration - cost : 0.0026233
bgc1d_iteration - cost : 0.0025495
bgc1d_iteration - cost : 0.0026245
bgc1d_iteration - cost : 0.0025912
bgc1d_iteration - cost : 0.0025772
bgc1d_iteration - cost : 0.0028645
bgc1d_iteration - cost : 0.0026218
bgc1d_iteration - cost : 0.0025789
bgc1d_iteration - cost : 0.0025918
bgc1d_iteration - cost : 0.0026226
bgc1d_iteration - cost : 0.0025973
bgc1d_iteration - cost : 0.0025818
bgc1d_iteration - cost : 0.003035
bgc1d_iteration - cost : 0.0025717
bgc1d_iteration - cost : 0.0025671
bgc1d_iteration - cost : 0.0026012
bgc1d_iteration - cost : 0.0025893
bgc1d_iteration - cost : 0.0025265
bgc1d_iteration - cost : 0.0026234
bgc1d_iteration - cost : 0.0039753
bgc1d_iteration - cost : 0.0085847
bgc1d_iteration - cost : 0.0025904
bgc1d_iteration - cost : 0.0068914
bgc1d_iteration - cost : 0.0025365
bgc1d_iteration - cost : 0.0056358
bgc1d_iteration - cost : 0.0024434
bgc1d_iteration - cost : 0.0025498
bgc1d_iteration - cost : 0.0027726
bgc1d_iteration - cost : 0.0036207
bgc1d_iteration - cost : 0.005985
bgc1d_iteration - cost : 0.0026085
bgc1d_iteration - cost : 0.0035616
bgc1d_iteration - cost : 0.0028831
bgc1d_iteration - cost : 0.0047635
bgc1d_iteration - cost : 0.0025956
bgc1d_iteration - cost : 0.0063223
bgc1d_iteration - cost : 0.0026014
bgc1d_iteration - cost : 0.0025502
bgc1d_iteration - cost : 0.0028188
bgc1d_iteration - cost : 0.0084956
bgc1d_iteration - cost : 0.0068738
bgc1d_iteration - cost : 0.0024915
bgc1d_iteration - cost : 0.0028096
bgc1d_iteration - cost : 0.0039018
bgc1d_iteration - cost : 0.0025734
bgc1d_iteration - cost : 0.0026999
bgc1d_iteration - cost : 0.0026182
bgc1d_iteration - cost : 0.0026194
bgc1d_iteration - cost : 0.002514
bgc1d_iteration - cost : 0.0028333
bgc1d_iteration - cost : 0.002615
bgc1d_iteration - cost : 0.0025865
bgc1d_iteration - cost : 0.0048136
bgc1d_iteration - cost : 0.0026228
bgc1d_iteration - cost : 2.1885
bgc1d_iteration - cost : 0.0025461
bgc1d_iteration - cost : 0.0070339
bgc1d_iteration - cost : 0.0026159
bgc1d_iteration - cost : 0.0025601
bgc1d_iteration - cost : 0.0055279
bgc1d_iteration - cost : 0.0025854
bgc1d_iteration - cost : 0.002609
bgc1d_iteration - cost : 0.0034771
bgc1d_iteration - cost : 0.0027972
bgc1d_iteration - cost : 0.0025878
bgc1d_iteration - cost : 0.0025522
bgc1d_iteration - cost : 0.0025259
bgc1d_iteration - cost : 0.0025713
bgc1d_iteration - cost : 0.002535
bgc1d_iteration - cost : 0.0025507
bgc1d_iteration - cost : 0.0030912
bgc1d_iteration - cost : 0.0025423
bgc1d_iteration - cost : 0.0025615
bgc1d_iteration - cost : 0.0025772
bgc1d_iteration - cost : 0.0025584
bgc1d_iteration - cost : 0.0025959
bgc1d_iteration - cost : 0.0026144
bgc1d_iteration - cost : 0.0062535
bgc1d_iteration - cost : 0.0025797
bgc1d_iteration - cost : 0.0026026
bgc1d_iteration - cost : 0.010848
bgc1d_iteration - cost : 3.0144
bgc1d_iteration - cost : 0.0025974
bgc1d_iteration - cost : 0.0025657
bgc1d_iteration - cost : 0.0025999
bgc1d_iteration - cost : 0.028284
bgc1d_iteration - cost : 0.010158
bgc1d_iteration - cost : 0.0025896
bgc1d_iteration - cost : 0.63396
bgc1d_iteration - cost : 13.3611
bgc1d_iteration - cost : 24.2429
bgc1d_iteration - cost : 0.0025992
bgc1d_iteration - cost : 0.0025032
bgc1d_iteration - cost : 0.0025488
bgc1d_iteration - cost : 0.0026223
bgc1d_iteration - cost : 0.0025687
bgc1d_iteration - cost : 0.0025647
bgc1d_iteration - cost : 0.0025691
bgc1d_iteration - cost : 0.0026033
bgc1d_iteration - cost : 0.0071057
bgc1d_iteration - cost : 0.0025734
bgc1d_iteration - cost : 0.0025269
bgc1d_iteration - cost : 0.0026214
bgc1d_iteration - cost : 0.0026247
bgc1d_iteration - cost : 0.0025971
bgc1d_iteration - cost : 0.0025372
bgc1d_iteration - cost : 0.0025882
bgc1d_iteration - cost : 0.0025351
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025514
bgc1d_iteration - cost : 0.0025871
bgc1d_iteration - cost : 0.0026128
bgc1d_iteration - cost : 0.0025228
bgc1d_iteration - cost : 0.0026041
bgc1d_iteration - cost : 0.0022001
bgc1d_iteration - cost : 0.0026781
bgc1d_iteration - cost : 0.0062981
bgc1d_iteration - cost : 0.0026171
bgc1d_iteration - cost : 0.002691
bgc1d_iteration - cost : 0.0027187
bgc1d_iteration - cost : 0.0042677
bgc1d_iteration - cost : 0.0058095
bgc1d_iteration - cost : 0.0083864
bgc1d_iteration - cost : 0.0029828
bgc1d_iteration - cost : 0.0025339
bgc1d_iteration - cost : 0.0025206
bgc1d_iteration - cost : 0.0025516
bgc1d_iteration - cost : 0.0025643
bgc1d_iteration - cost : 0.0023789
bgc1d_iteration - cost : 0.0026094
bgc1d_iteration - cost : 0.0025571
bgc1d_iteration - cost : 0.01318
bgc1d_iteration - cost : 0.0025927
bgc1d_iteration - cost : 0.0025149
bgc1d_iteration - cost : 0.0027459
bgc1d_iteration - cost : 0.0025892
bgc1d_iteration - cost : 0.0025473
bgc1d_iteration - cost : 0.0025616
bgc1d_iteration - cost : 0.0025917
bgc1d_iteration - cost : 0.0060245
bgc1d_iteration - cost : 0.0061192
bgc1d_iteration - cost : 0.0025441
bgc1d_iteration - cost : 0.002587
bgc1d_iteration - cost : 0.0024315
bgc1d_iteration - cost : 0.0026391
bgc1d_iteration - cost : 0.0024922
bgc1d_iteration - cost : 0.0026204
bgc1d_iteration - cost : 0.0025777
bgc1d_iteration - cost : 0.0026139
bgc1d_iteration - cost : 0.0025278
bgc1d_iteration - cost : 0.0026038
bgc1d_iteration - cost : 0.0073137
bgc1d_iteration - cost : 0.0029985
bgc1d_iteration - cost : 0.0065112
bgc1d_iteration - cost : 0.002608
bgc1d_iteration - cost : 0.0025752
bgc1d_iteration - cost : 0.0078592
bgc1d_iteration - cost : 0.0025948
bgc1d_iteration - cost : 0.0026409
bgc1d_iteration - cost : 0.0025927
bgc1d_iteration - cost : 0.0025102
bgc1d_iteration - cost : 0.0025801
bgc1d_iteration - cost : 0.002444
bgc1d_iteration - cost : 869.4879
bgc1d_iteration - cost : 3.0048
bgc1d_iteration - cost : 0.0022396
bgc1d_iteration - cost : 0.0025828
bgc1d_iteration - cost : 0.0025477
bgc1d_iteration - cost : 0.0026714
bgc1d_iteration - cost : 0.0025269
bgc1d_iteration - cost : 0.0048809
bgc1d_iteration - cost : 0.0026
bgc1d_iteration - cost : 0.0025737
bgc1d_iteration - cost : 0.0025991
bgc1d_iteration - cost : 0.0025459
bgc1d_iteration - cost : 0.0030807
bgc1d_iteration - cost : 0.0026123
bgc1d_iteration - cost : 0.0026266
bgc1d_iteration - cost : 0.0025389
bgc1d_iteration - cost : 0.0026028
bgc1d_iteration - cost : 0.002513
bgc1d_iteration - cost : 0.0025486
bgc1d_iteration - cost : 0.0025844
bgc1d_iteration - cost : 0.0025244
bgc1d_iteration - cost : 0.0026192
bgc1d_iteration - cost : 0.0025724
bgc1d_iteration - cost : 0.0025125
bgc1d_iteration - cost : 0.0038022
bgc1d_iteration - cost : 0.0058321
bgc1d_iteration - cost : 0.0024349
bgc1d_iteration - cost : 0.0025953
bgc1d_iteration - cost : 0.0037256
bgc1d_iteration - cost : 0.0025284
bgc1d_iteration - cost : 0.0039937
bgc1d_iteration - cost : 0.0025884
bgc1d_iteration - cost : 0.0025524
bgc1d_iteration - cost : 0.0025859
bgc1d_iteration - cost : 0.006494
bgc1d_iteration - cost : 0.0025116
bgc1d_iteration - cost : 0.0026011
bgc1d_iteration - cost : 0.002506
bgc1d_iteration - cost : 0.0062627
bgc1d_iteration - cost : 0.0045618
bgc1d_iteration - cost : 0.0025342
bgc1d_iteration - cost : 0.0025707
bgc1d_iteration - cost : 0.0022332
bgc1d_iteration - cost : 0.0025341
bgc1d_iteration - cost : 0.0031268
bgc1d_iteration - cost : 0.0025949
bgc1d_iteration - cost : 0.0025425
bgc1d_iteration - cost : 0.002505
bgc1d_iteration - cost : 0.002562
bgc1d_iteration - cost : 0.0026019
bgc1d_iteration - cost : 0.0024993
bgc1d_iteration - cost : 0.0025456
bgc1d_iteration - cost : 0.0026394
bgc1d_iteration - cost : 0.0025872
bgc1d_iteration - cost : 0.0024418
bgc1d_iteration - cost : 0.0025789
bgc1d_iteration - cost : 0.0025385
bgc1d_iteration - cost : 0.0023441
bgc1d_iteration - cost : 0.0022493
bgc1d_iteration - cost : 0.006262
bgc1d_iteration - cost : 0.0025008
bgc1d_iteration - cost : 0.0027388
bgc1d_iteration - cost : 0.0024885
bgc1d_iteration - cost : 0.0022188
bgc1d_iteration - cost : 0.0024228
bgc1d_iteration - cost : 0.0026196
bgc1d_iteration - cost : 0.0024659
bgc1d_iteration - cost : 0.002221
bgc1d_iteration - cost : 0.0023698
bgc1d_iteration - cost : 0.002589
bgc1d_iteration - cost : 0.0025074
bgc1d_iteration - cost : 0.0023737
bgc1d_iteration - cost : 0.0025202
bgc1d_iteration - cost : 0.002518
bgc1d_iteration - cost : 0.003856
bgc1d_iteration - cost : 0.0022491
bgc1d_iteration - cost : 0.0025922
bgc1d_iteration - cost : 0.0025526
bgc1d_iteration - cost : 0.0022318
bgc1d_iteration - cost : 0.0037865
bgc1d_iteration - cost : 0.0024274
bgc1d_iteration - cost : 0.0022122
bgc1d_iteration - cost : 0.0024681
bgc1d_iteration - cost : 0.0025625
bgc1d_iteration - cost : 0.0025618
bgc1d_iteration - cost : 0.0021986
bgc1d_iteration - cost : 0.0025331
bgc1d_iteration - cost : 0.0025041
bgc1d_iteration - cost : 0.0043583
bgc1d_iteration - cost : 0.0024112
bgc1d_iteration - cost : 0.0029728
bgc1d_iteration - cost : 0.0025019
bgc1d_iteration - cost : 0.0026137
bgc1d_iteration - cost : 0.019164
bgc1d_iteration - cost : 0.0054207
bgc1d_iteration - cost : 0.0025639
bgc1d_iteration - cost : 0.0050689
bgc1d_iteration - cost : 0.0025566
bgc1d_iteration - cost : 0.0024886
bgc1d_iteration - cost : 0.002239
bgc1d_iteration - cost : 0.0052082
bgc1d_iteration - cost : 0.0031622
bgc1d_iteration - cost : 0.002481
bgc1d_iteration - cost : 0.0025937
bgc1d_iteration - cost : 0.19013
bgc1d_iteration - cost : 0.0024999
bgc1d_iteration - cost : 0.0034028
bgc1d_iteration - cost : 0.011475
bgc1d_iteration - cost : 0.0025368
bgc1d_iteration - cost : 0.0098696
bgc1d_iteration - cost : 0.0031632
bgc1d_iteration - cost : 0.16191
bgc1d_iteration - cost : 0.0021151
bgc1d_iteration - cost : 0.002533
bgc1d_iteration - cost : 0.0024678
bgc1d_iteration - cost : 0.0056736
