
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
                   R2018a (9.4.0.813654) 64-bit (glnxa64)
                             February 23, 2018

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
connected to 12 workers.
>> >> >> >> >> >> >> >> bgc1d_iteration - cost : 0.0025034
  n=18: (6,12)-CMA-ES(w=[40 25 17 10 6 2]%, mu_eff=3.7) on function bgc1d_fc2minimize_cmaes_parallel
bgc1d_iteration - cost : 0.0089751
bgc1d_iteration - cost : 62500.0078
bgc1d_iteration - cost : 0.0026225
bgc1d_iteration - cost : 0.0025851
bgc1d_iteration - cost : 0.0026228
bgc1d_iteration - cost : 0.0025012
bgc1d_iteration - cost : 0.0026207
bgc1d_iteration - cost : 0.0031673
bgc1d_iteration - cost : 0.0026226
bgc1d_iteration - cost : 0.0026433
bgc1d_iteration - cost : 0.0029155
bgc1d_iteration - cost : 0.0025785
Iterat, #Fevals:   Function Value    (median,worst) |Axis Ratio|idx:Min SD idx:Max SD
    1 ,     13 : 2.5012399584224e-03 +(1e-04,6e+04) | 1.04e+00 | 16:2.7e-01 12:2.7e-01
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025847
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0050037
bgc1d_iteration - cost : 0.0026207
bgc1d_iteration - cost : 0.002567
bgc1d_iteration - cost : 0.0025879
bgc1d_iteration - cost : 0.002584
bgc1d_iteration - cost : 0.0026229
bgc1d_iteration - cost : 0.0025902
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0025837
    2 ,     25 : 2.5670286013120e-03 +(2e-05,2e-03) | 1.10e+00 | 16:2.6e-01  2:2.7e-01
bgc1d_iteration - cost : 0.0030785
bgc1d_iteration - cost : 0.0025463
bgc1d_iteration - cost : 0.03049
bgc1d_iteration - cost : 0.0025881
bgc1d_iteration - cost : 0.0029076
bgc1d_iteration - cost : 0.002578
bgc1d_iteration - cost : 0.0025897
bgc1d_iteration - cost : 0.0026029
bgc1d_iteration - cost : 0.0033859
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0026127
bgc1d_iteration - cost : 0.0025998
bgc1d_iteration - cost : 0.0025825
bgc1d_iteration - cost : 0.0026198
bgc1d_iteration - cost : 0.0026217
bgc1d_iteration - cost : 0.0025792
bgc1d_iteration - cost : 0.0025803
bgc1d_iteration - cost : 0.002602
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025815
bgc1d_iteration - cost : 0.0026169
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0026011
bgc1d_iteration - cost : 0.0026013
bgc1d_iteration - cost : 0.0026176
bgc1d_iteration - cost : 0.0026192
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025784
bgc1d_iteration - cost : 0.0025911
bgc1d_iteration - cost : 0.0025259
bgc1d_iteration - cost : 0.0025863
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.002579
bgc1d_iteration - cost : 0.0026226
bgc1d_iteration - cost : 0.002611
bgc1d_iteration - cost : 0.0025709
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0026198
bgc1d_iteration - cost : 0.0025378
bgc1d_iteration - cost : 0.0025826
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0026234
bgc1d_iteration - cost : 0.0026196
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0026199
bgc1d_iteration - cost : 0.0026101
bgc1d_iteration - cost : 0.0025132
bgc1d_iteration - cost : 0.0026213
bgc1d_iteration - cost : 0.0026206
bgc1d_iteration - cost : 0.0026223
bgc1d_iteration - cost : 0.0026208
bgc1d_iteration - cost : 0.0025783
bgc1d_iteration - cost : 0.0025671
bgc1d_iteration - cost : 0.0032099
bgc1d_iteration - cost : 0.0025748
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.002594
bgc1d_iteration - cost : 0.0025924
bgc1d_iteration - cost : 0.0025604
bgc1d_iteration - cost : 0.0026213
bgc1d_iteration - cost : 0.0026204
bgc1d_iteration - cost : 0.0025792
bgc1d_iteration - cost : 0.0025924
bgc1d_iteration - cost : 0.0025873
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0026176
bgc1d_iteration - cost : 0.0025688
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0026246
bgc1d_iteration - cost : 0.0025945
bgc1d_iteration - cost : 0.0025944
bgc1d_iteration - cost : 0.002621
bgc1d_iteration - cost : 0.0025197
bgc1d_iteration - cost : 62500.005
bgc1d_iteration - cost : 0.0025801
bgc1d_iteration - cost : 0.0026064
bgc1d_iteration - cost : 0.0025981
bgc1d_iteration - cost : 0.0025984
bgc1d_iteration - cost : 0.0025954
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0056425
bgc1d_iteration - cost : 0.0092128
bgc1d_iteration - cost : 0.0025111
bgc1d_iteration - cost : 0.0025932
bgc1d_iteration - cost : 0.0026168
bgc1d_iteration - cost : 0.0026155
bgc1d_iteration - cost : 0.0038582
bgc1d_iteration - cost : 0.013018
bgc1d_iteration - cost : 0.0025867
bgc1d_iteration - cost : 0.0025878
bgc1d_iteration - cost : 0.0029503
bgc1d_iteration - cost : 0.0025957
bgc1d_iteration - cost : 0.0025831
bgc1d_iteration - cost : 0.0026209
bgc1d_iteration - cost : 0.0025445
bgc1d_iteration - cost : 0.0025735
bgc1d_iteration - cost : 0.002623
bgc1d_iteration - cost : 0.0026179
bgc1d_iteration - cost : 0.0026191
bgc1d_iteration - cost : 0.002624
bgc1d_iteration - cost : 0.0025728
bgc1d_iteration - cost : 0.0026218
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.0032071
bgc1d_iteration - cost : 0.0026201
bgc1d_iteration - cost : 0.0034211
bgc1d_iteration - cost : 0.0029494
bgc1d_iteration - cost : 0.0025952
bgc1d_iteration - cost : 0.0026032
bgc1d_iteration - cost : 0.003953
bgc1d_iteration - cost : 0.0026208
bgc1d_iteration - cost : 0.0025699
bgc1d_iteration - cost : 0.00252
bgc1d_iteration - cost : 0.0025898
bgc1d_iteration - cost : 0.0054188
bgc1d_iteration - cost : 0.0025966
bgc1d_iteration - cost : 0.0025438
bgc1d_iteration - cost : 0.0026228
bgc1d_iteration - cost : 0.0032695
bgc1d_iteration - cost : 0.0031505
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.002579
bgc1d_iteration - cost : 0.0044412
bgc1d_iteration - cost : 0.0028524
bgc1d_iteration - cost : 0.0025793
bgc1d_iteration - cost : 0.0029115
bgc1d_iteration - cost : 0.0025755
bgc1d_iteration - cost : 0.0026189
bgc1d_iteration - cost : 0.0025812
bgc1d_iteration - cost : 0.0026012
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0026231
bgc1d_iteration - cost : 0.0025679
bgc1d_iteration - cost : 0.0025866
bgc1d_iteration - cost : 0.0025968
bgc1d_iteration - cost : 0.0025682
bgc1d_iteration - cost : 0.0025892
bgc1d_iteration - cost : 0.0025919
bgc1d_iteration - cost : 0.0025749
bgc1d_iteration - cost : 0.0026092
bgc1d_iteration - cost : 0.0025568
bgc1d_iteration - cost : 0.0026222
bgc1d_iteration - cost : 0.0026241
bgc1d_iteration - cost : 0.0026205
bgc1d_iteration - cost : 0.0025916
bgc1d_iteration - cost : 0.0026199
bgc1d_iteration - cost : 0.0026208
bgc1d_iteration - cost : 0.0025805
bgc1d_iteration - cost : 0.0025851
bgc1d_iteration - cost : 0.0026226
bgc1d_iteration - cost : 0.0026231
bgc1d_iteration - cost : 0.0030633
bgc1d_iteration - cost : 0.0026026
bgc1d_iteration - cost : 0.002501
bgc1d_iteration - cost : 0.0026193
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.0026231
bgc1d_iteration - cost : 0.0026209
bgc1d_iteration - cost : 0.0026185
bgc1d_iteration - cost : 0.0025845
bgc1d_iteration - cost : 0.0025956
bgc1d_iteration - cost : 0.0025103
bgc1d_iteration - cost : 0.0025731
bgc1d_iteration - cost : 0.0026091
bgc1d_iteration - cost : 0.0025849
bgc1d_iteration - cost : 0.0083083
bgc1d_iteration - cost : 0.0054048
bgc1d_iteration - cost : 0.0026243
bgc1d_iteration - cost : 0.0025764
bgc1d_iteration - cost : 0.0026019
bgc1d_iteration - cost : 0.0025707
bgc1d_iteration - cost : 0.0025834
bgc1d_iteration - cost : 0.0025195
bgc1d_iteration - cost : 0.002779
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.0026244
bgc1d_iteration - cost : 0.0026233
bgc1d_iteration - cost : 0.0026228
bgc1d_iteration - cost : 0.0026219
bgc1d_iteration - cost : 0.0033195
bgc1d_iteration - cost : 0.0048487
bgc1d_iteration - cost : 0.0026162
bgc1d_iteration - cost : 0.0029867
bgc1d_iteration - cost : 0.0026226
bgc1d_iteration - cost : 0.002587
bgc1d_iteration - cost : 0.0025114
bgc1d_iteration - cost : 0.0026215
bgc1d_iteration - cost : 0.0025682
bgc1d_iteration - cost : 0.0026228
bgc1d_iteration - cost : 0.0025199
bgc1d_iteration - cost : 0.0026323
bgc1d_iteration - cost : 0.0026058
bgc1d_iteration - cost : 0.0025847
bgc1d_iteration - cost : 0.0025896
bgc1d_iteration - cost : 0.0026234
bgc1d_iteration - cost : 0.0026024
bgc1d_iteration - cost : 0.0026146
bgc1d_iteration - cost : 0.0025958
bgc1d_iteration - cost : 0.0028084
bgc1d_iteration - cost : 0.002555
bgc1d_iteration - cost : 0.0042935
bgc1d_iteration - cost : 0.0025683
bgc1d_iteration - cost : 0.002622
bgc1d_iteration - cost : 0.0025218
bgc1d_iteration - cost : 0.002584
bgc1d_iteration - cost : 0.0027429
bgc1d_iteration - cost : 0.0024687
bgc1d_iteration - cost : 0.0024913
bgc1d_iteration - cost : 0.0025225
bgc1d_iteration - cost : 0.0025608
bgc1d_iteration - cost : 0.007816
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0025092
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0024905
bgc1d_iteration - cost : 0.0045975
bgc1d_iteration - cost : 0.002568
bgc1d_iteration - cost : 0.0033449
bgc1d_iteration - cost : 0.0027855
bgc1d_iteration - cost : 0.0025157
bgc1d_iteration - cost : 0.015495
bgc1d_iteration - cost : 0.0028908
bgc1d_iteration - cost : 0.0057693
bgc1d_iteration - cost : 0.017458
bgc1d_iteration - cost : 0.0035044
bgc1d_iteration - cost : 0.0037133
bgc1d_iteration - cost : 0.0065765
bgc1d_iteration - cost : 0.0039042
bgc1d_iteration - cost : 62500.0015
bgc1d_iteration - cost : 0.0025611
bgc1d_iteration - cost : 0.0025684
bgc1d_iteration - cost : 0.0025646
bgc1d_iteration - cost : 0.0025855
bgc1d_iteration - cost : 0.0041101
bgc1d_iteration - cost : 0.0025702
bgc1d_iteration - cost : 0.0025719
bgc1d_iteration - cost : 0.0044442
bgc1d_iteration - cost : 0.0026186
bgc1d_iteration - cost : 0.0025912
bgc1d_iteration - cost : 0.0026207
bgc1d_iteration - cost : 0.0025121
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.003111
bgc1d_iteration - cost : 0.0025085
bgc1d_iteration - cost : 0.0025783
bgc1d_iteration - cost : 0.0024445
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025865
bgc1d_iteration - cost : 0.0025324
bgc1d_iteration - cost : 0.0026078
bgc1d_iteration - cost : 0.0026095
bgc1d_iteration - cost : 0.0029906
bgc1d_iteration - cost : 0.0027489
bgc1d_iteration - cost : 0.0072845
bgc1d_iteration - cost : 0.0024898
bgc1d_iteration - cost : 0.0055285
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0046919
bgc1d_iteration - cost : 0.0026184
bgc1d_iteration - cost : 0.0025405
bgc1d_iteration - cost : 0.0028582
bgc1d_iteration - cost : 0.0026173
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0026179
bgc1d_iteration - cost : 0.0026181
bgc1d_iteration - cost : 0.0025698
bgc1d_iteration - cost : 0.0043663
bgc1d_iteration - cost : 0.0026191
bgc1d_iteration - cost : 0.0025965
bgc1d_iteration - cost : 0.024908
bgc1d_iteration - cost : 0.0025724
bgc1d_iteration - cost : 0.0025846
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025847
bgc1d_iteration - cost : 0.0026187
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0026178
bgc1d_iteration - cost : 0.00262
bgc1d_iteration - cost : 0.0026229
bgc1d_iteration - cost : 0.0024527
bgc1d_iteration - cost : 0.0026206
bgc1d_iteration - cost : 0.0025812
bgc1d_iteration - cost : 0.002558
bgc1d_iteration - cost : 0.0025814
bgc1d_iteration - cost : 0.0033497
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0027355
bgc1d_iteration - cost : 0.0025814
bgc1d_iteration - cost : 0.0025661
bgc1d_iteration - cost : 0.0029979
bgc1d_iteration - cost : 0.011185
bgc1d_iteration - cost : 0.0024589
bgc1d_iteration - cost : 0.0026224
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0025796
bgc1d_iteration - cost : 0.0025483
bgc1d_iteration - cost : 0.0025676
bgc1d_iteration - cost : 0.0025457
bgc1d_iteration - cost : 0.002622
bgc1d_iteration - cost : 0.002564
bgc1d_iteration - cost : 0.0025758
bgc1d_iteration - cost : 0.00274
bgc1d_iteration - cost : 0.0039664
bgc1d_iteration - cost : 0.002511
bgc1d_iteration - cost : 0.0049745
bgc1d_iteration - cost : 0.010239
bgc1d_iteration - cost : 0.0058088
bgc1d_iteration - cost : 0.0025296
bgc1d_iteration - cost : 0.0025257
bgc1d_iteration - cost : 0.0032886
bgc1d_iteration - cost : 0.0026182
bgc1d_iteration - cost : 0.0025604
bgc1d_iteration - cost : 0.0025015
bgc1d_iteration - cost : 0.0027773
bgc1d_iteration - cost : 0.002575
bgc1d_iteration - cost : 0.0024833
bgc1d_iteration - cost : 0.0025079
bgc1d_iteration - cost : 0.0025814
bgc1d_iteration - cost : 0.0025848
bgc1d_iteration - cost : 0.0026012
bgc1d_iteration - cost : 0.0025719
bgc1d_iteration - cost : 0.0025497
bgc1d_iteration - cost : 0.0026219
bgc1d_iteration - cost : 0.0025316
bgc1d_iteration - cost : 0.0025783
bgc1d_iteration - cost : 0.0079935
bgc1d_iteration - cost : 0.0025012
bgc1d_iteration - cost : 0.0026181
bgc1d_iteration - cost : 0.0026116
bgc1d_iteration - cost : 0.0026359
bgc1d_iteration - cost : 0.0025867
bgc1d_iteration - cost : 0.004205
bgc1d_iteration - cost : 0.0026068
bgc1d_iteration - cost : 0.0025239
bgc1d_iteration - cost : 0.0026159
bgc1d_iteration - cost : 0.0025722
bgc1d_iteration - cost : 0.0024499
bgc1d_iteration - cost : 0.0024544
bgc1d_iteration - cost : 0.0026034
bgc1d_iteration - cost : 0.0026165
bgc1d_iteration - cost : 0.0027966
bgc1d_iteration - cost : 0.0025277
bgc1d_iteration - cost : 0.0025918
bgc1d_iteration - cost : 0.0025315
bgc1d_iteration - cost : 0.0025389
bgc1d_iteration - cost : 0.0065515
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025408
bgc1d_iteration - cost : 0.0025861
bgc1d_iteration - cost : 0.0025848
bgc1d_iteration - cost : 0.0025658
bgc1d_iteration - cost : 0.0027759
bgc1d_iteration - cost : 0.0026604
bgc1d_iteration - cost : 0.0025674
bgc1d_iteration - cost : 0.0025281
bgc1d_iteration - cost : 0.0026752
bgc1d_iteration - cost : 0.0025621
bgc1d_iteration - cost : 0.0024996
bgc1d_iteration - cost : 0.0025629
bgc1d_iteration - cost : 0.0025098
bgc1d_iteration - cost : 0.011605
bgc1d_iteration - cost : 0.0028104
bgc1d_iteration - cost : 0.0053474
bgc1d_iteration - cost : 0.0025808
bgc1d_iteration - cost : 0.0024503
bgc1d_iteration - cost : 0.0025539
bgc1d_iteration - cost : 0.0025684
bgc1d_iteration - cost : 0.002517
bgc1d_iteration - cost : 0.002567
bgc1d_iteration - cost : 0.0025471
bgc1d_iteration - cost : 0.0025574
bgc1d_iteration - cost : 0.0025825
bgc1d_iteration - cost : 0.0026897
bgc1d_iteration - cost : 0.0025485
bgc1d_iteration - cost : 0.0025849
bgc1d_iteration - cost : 0.0027366
bgc1d_iteration - cost : 0.0029983
bgc1d_iteration - cost : 0.002602
bgc1d_iteration - cost : 0.0026126
bgc1d_iteration - cost : 0.002451
bgc1d_iteration - cost : 0.0025734
bgc1d_iteration - cost : 0.0027386
bgc1d_iteration - cost : 0.0062978
bgc1d_iteration - cost : 0.02545
bgc1d_iteration - cost : 0.0025073
bgc1d_iteration - cost : 0.0025432
bgc1d_iteration - cost : 0.0026167
bgc1d_iteration - cost : 0.0026146
bgc1d_iteration - cost : 0.0038092
bgc1d_iteration - cost : 0.00255
bgc1d_iteration - cost : 0.0049444
bgc1d_iteration - cost : 0.010655
bgc1d_iteration - cost : 0.0029716
bgc1d_iteration - cost : 0.0025437
bgc1d_iteration - cost : 0.009408
bgc1d_iteration - cost : 0.0024963
bgc1d_iteration - cost : 0.002561
bgc1d_iteration - cost : 0.0024961
bgc1d_iteration - cost : 0.0038751
bgc1d_iteration - cost : 0.0028046
bgc1d_iteration - cost : 0.0025644
bgc1d_iteration - cost : 0.0025613
bgc1d_iteration - cost : 0.0025412
bgc1d_iteration - cost : 0.0026208
bgc1d_iteration - cost : 0.0025676
bgc1d_iteration - cost : 0.0025203
bgc1d_iteration - cost : 0.0064935
bgc1d_iteration - cost : 0.0026221
bgc1d_iteration - cost : 0.0027703
bgc1d_iteration - cost : 0.0025402
bgc1d_iteration - cost : 0.0024858
bgc1d_iteration - cost : 0.0035002
bgc1d_iteration - cost : 0.0025006
bgc1d_iteration - cost : 0.0025579
bgc1d_iteration - cost : 0.0025693
bgc1d_iteration - cost : 0.0025619
bgc1d_iteration - cost : 0.0026813
bgc1d_iteration - cost : 0.002558
bgc1d_iteration - cost : 0.0025111
bgc1d_iteration - cost : 0.002513
bgc1d_iteration - cost : 0.0037616
bgc1d_iteration - cost : 0.0028723
bgc1d_iteration - cost : 0.011688
bgc1d_iteration - cost : 0.010556
bgc1d_iteration - cost : 0.002576
bgc1d_iteration - cost : 0.0025227
bgc1d_iteration - cost : 0.0027331
bgc1d_iteration - cost : 0.0026044
bgc1d_iteration - cost : 0.0030984
bgc1d_iteration - cost : 0.0025754
bgc1d_iteration - cost : 0.0027963
bgc1d_iteration - cost : 0.0028973
bgc1d_iteration - cost : 0.0025307
bgc1d_iteration - cost : 0.0025286
bgc1d_iteration - cost : 0.0025355
bgc1d_iteration - cost : 0.0026992
bgc1d_iteration - cost : 0.003955
bgc1d_iteration - cost : 0.0025834
bgc1d_iteration - cost : 0.0025693
bgc1d_iteration - cost : 0.0026694
bgc1d_iteration - cost : 0.0025525
bgc1d_iteration - cost : 0.0024907
bgc1d_iteration - cost : 0.0025006
bgc1d_iteration - cost : 0.002532
bgc1d_iteration - cost : 0.002589
bgc1d_iteration - cost : 0.00254
bgc1d_iteration - cost : 0.0025145
bgc1d_iteration - cost : 0.0025948
bgc1d_iteration - cost : 0.0025713
bgc1d_iteration - cost : 0.002569
bgc1d_iteration - cost : 0.0025489
bgc1d_iteration - cost : 0.0027847
bgc1d_iteration - cost : 0.0026053
