
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
                   R2018a (9.4.0.813654) 64-bit (glnxa64)
                             February 23, 2018

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
connected to 12 workers.
>> >> >> >> >> >> >> >> bgc1d_iteration - cost : 0.0025034
  n=18: (6,12)-CMA-ES(w=[40 25 17 10 6 2]%, mu_eff=3.7) on function bgc1d_fc2minimize_cmaes_parallel
bgc1d_iteration - cost : 0.0033684
bgc1d_iteration - cost : 0.0031651
bgc1d_iteration - cost : 0.0027189
bgc1d_iteration - cost : 0.010801
bgc1d_iteration - cost : 0.0093733
bgc1d_iteration - cost : 0.0025793
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0049314
bgc1d_iteration - cost : 0.0025102
bgc1d_iteration - cost : 0.00273
bgc1d_iteration - cost : 0.0097989
bgc1d_iteration - cost : 0.0026202
Iterat, #Fevals:   Function Value    (median,worst) |Axis Ratio|idx:Min SD idx:Max SD
    1 ,     13 : 2.5101930545846e-03 +(4e-04,8e-03) | 1.05e+00 | 14:2.7e-01  5:2.7e-01
bgc1d_iteration - cost : 0.0025991
bgc1d_iteration - cost : 0.0026237
bgc1d_iteration - cost : 0.0025702
bgc1d_iteration - cost : 0.0026235
bgc1d_iteration - cost : 0.0026225
bgc1d_iteration - cost : 0.0026154
bgc1d_iteration - cost : 0.0026247
bgc1d_iteration - cost : 0.0026227
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.002851
bgc1d_iteration - cost : 0.013411
bgc1d_iteration - cost : 0.0069548
    2 ,     25 : 2.5701730530726e-03 +(5e-05,1e-02) | 1.09e+00 | 14:2.4e-01  5:2.5e-01
bgc1d_iteration - cost : 0.002622
bgc1d_iteration - cost : 0.0026235
bgc1d_iteration - cost : 0.002592
bgc1d_iteration - cost : 0.0026214
bgc1d_iteration - cost : 0.0026237
bgc1d_iteration - cost : 0.0025944
bgc1d_iteration - cost : 0.0025979
bgc1d_iteration - cost : 0.0026164
bgc1d_iteration - cost : 0.0035288
bgc1d_iteration - cost : 0.0058848
bgc1d_iteration - cost : 0.0025827
bgc1d_iteration - cost : 0.0025641
bgc1d_iteration - cost : 0.0026235
bgc1d_iteration - cost : 0.0026178
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0028352
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0025457
bgc1d_iteration - cost : 0.0026227
bgc1d_iteration - cost : 0.0026223
bgc1d_iteration - cost : 0.0025697
bgc1d_iteration - cost : 0.0025088
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0026168
bgc1d_iteration - cost : 0.0026023
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025427
bgc1d_iteration - cost : 0.0026144
bgc1d_iteration - cost : 0.0025603
bgc1d_iteration - cost : 0.0025686
bgc1d_iteration - cost : 0.0032187
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025854
bgc1d_iteration - cost : 0.0024977
bgc1d_iteration - cost : 0.011229
bgc1d_iteration - cost : 0.0025735
bgc1d_iteration - cost : 0.0076799
bgc1d_iteration - cost : 0.0094704
bgc1d_iteration - cost : 0.0079743
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025222
bgc1d_iteration - cost : 0.0025845
bgc1d_iteration - cost : 0.0024331
bgc1d_iteration - cost : 0.0025637
bgc1d_iteration - cost : 0.0078986
bgc1d_iteration - cost : 0.0025828
bgc1d_iteration - cost : 0.0090736
bgc1d_iteration - cost : 0.0026238
bgc1d_iteration - cost : 0.00257
bgc1d_iteration - cost : 0.0025431
bgc1d_iteration - cost : 0.0025566
bgc1d_iteration - cost : 0.0026235
bgc1d_iteration - cost : 0.0025901
bgc1d_iteration - cost : 0.0026236
bgc1d_iteration - cost : 0.0025218
bgc1d_iteration - cost : 0.0025352
bgc1d_iteration - cost : 0.0025953
bgc1d_iteration - cost : 0.0024653
bgc1d_iteration - cost : 0.0043743
bgc1d_iteration - cost : 0.0025559
bgc1d_iteration - cost : 0.0025911
bgc1d_iteration - cost : 0.0032975
bgc1d_iteration - cost : 0.0025792
bgc1d_iteration - cost : 0.0025446
bgc1d_iteration - cost : 0.013692
bgc1d_iteration - cost : 0.0025895
bgc1d_iteration - cost : 0.0028414
bgc1d_iteration - cost : 0.0025227
bgc1d_iteration - cost : 0.0026002
bgc1d_iteration - cost : 0.0025157
bgc1d_iteration - cost : 0.0026928
bgc1d_iteration - cost : 0.0027697
bgc1d_iteration - cost : 0.0025849
bgc1d_iteration - cost : 123.0582
bgc1d_iteration - cost : 0.0041949
bgc1d_iteration - cost : 0.014766
bgc1d_iteration - cost : 0.0025446
bgc1d_iteration - cost : 0.002481
bgc1d_iteration - cost : 0.0025894
bgc1d_iteration - cost : 0.003818
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.3186
bgc1d_iteration - cost : 0.0087359
bgc1d_iteration - cost : 0.0025236
bgc1d_iteration - cost : 0.0026173
bgc1d_iteration - cost : 0.0025354
bgc1d_iteration - cost : 0.0025303
bgc1d_iteration - cost : 0.0025879
bgc1d_iteration - cost : 0.0025543
bgc1d_iteration - cost : 2.7395
bgc1d_iteration - cost : 1631.445
bgc1d_iteration - cost : 0.012793
bgc1d_iteration - cost : 0.0024533
bgc1d_iteration - cost : 0.0025909
bgc1d_iteration - cost : 0.0025769
bgc1d_iteration - cost : 0.0025246
bgc1d_iteration - cost : 0.0025113
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.014113
bgc1d_iteration - cost : 0.0025415
bgc1d_iteration - cost : 0.0080998
bgc1d_iteration - cost : 0.0025767
bgc1d_iteration - cost : 0.01215
bgc1d_iteration - cost : 0.0025267
bgc1d_iteration - cost : 0.018418
bgc1d_iteration - cost : 0.013671
bgc1d_iteration - cost : 0.0025612
bgc1d_iteration - cost : 26.9423
bgc1d_iteration - cost : 0.0025756
bgc1d_iteration - cost : 0.002584
bgc1d_iteration - cost : 0.0025184
bgc1d_iteration - cost : 0.072651
bgc1d_iteration - cost : 0.0025478
bgc1d_iteration - cost : 0.0025841
bgc1d_iteration - cost : 0.002607
bgc1d_iteration - cost : 0.0061442
bgc1d_iteration - cost : 0.0025175
bgc1d_iteration - cost : 0.0025047
bgc1d_iteration - cost : 0.0025686
bgc1d_iteration - cost : 0.0023017
bgc1d_iteration - cost : 0.002616
bgc1d_iteration - cost : 0.0025751
bgc1d_iteration - cost : 0.0025151
bgc1d_iteration - cost : 0.0024675
bgc1d_iteration - cost : 0.0025915
bgc1d_iteration - cost : 0.0024341
bgc1d_iteration - cost : 0.0027332
bgc1d_iteration - cost : 0.0025676
bgc1d_iteration - cost : 0.0025251
bgc1d_iteration - cost : 0.0055796
bgc1d_iteration - cost : 0.0025837
bgc1d_iteration - cost : 0.0025202
bgc1d_iteration - cost : 0.0025085
bgc1d_iteration - cost : 0.0025629
bgc1d_iteration - cost : 0.0024763
bgc1d_iteration - cost : 0.0025179
bgc1d_iteration - cost : 0.005357
bgc1d_iteration - cost : 0.002397
bgc1d_iteration - cost : 0.004711
bgc1d_iteration - cost : 0.0025141
bgc1d_iteration - cost : 0.0025241
bgc1d_iteration - cost : 0.0086099
bgc1d_iteration - cost : 0.0035977
bgc1d_iteration - cost : 0.0025647
bgc1d_iteration - cost : 0.011284
bgc1d_iteration - cost : 0.0024962
bgc1d_iteration - cost : 0.088122
bgc1d_iteration - cost : 0.014629
bgc1d_iteration - cost : 0.002563
bgc1d_iteration - cost : 0.0025501
bgc1d_iteration - cost : 0.019197
bgc1d_iteration - cost : 0.0025387
bgc1d_iteration - cost : 0.0043914
bgc1d_iteration - cost : 0.0025543
bgc1d_iteration - cost : 0.012214
bgc1d_iteration - cost : 0.0024219
bgc1d_iteration - cost : 0.0025201
bgc1d_iteration - cost : 0.002579
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.012616
bgc1d_iteration - cost : 0.0025061
bgc1d_iteration - cost : 0.010746
bgc1d_iteration - cost : 0.0025486
bgc1d_iteration - cost : 0.0024878
bgc1d_iteration - cost : 0.0025885
bgc1d_iteration - cost : 0.0025467
bgc1d_iteration - cost : 0.0024982
bgc1d_iteration - cost : 0.002453
bgc1d_iteration - cost : 0.06318
bgc1d_iteration - cost : 0.0046
bgc1d_iteration - cost : 0.002537
bgc1d_iteration - cost : 0.0063455
bgc1d_iteration - cost : 0.0025078
bgc1d_iteration - cost : 0.0025242
bgc1d_iteration - cost : 0.0025392
bgc1d_iteration - cost : 0.0041566
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025016
bgc1d_iteration - cost : 0.0025273
bgc1d_iteration - cost : 0.0024813
bgc1d_iteration - cost : 0.0035554
bgc1d_iteration - cost : 0.013645
bgc1d_iteration - cost : 0.0031045
bgc1d_iteration - cost : 0.0034606
bgc1d_iteration - cost : 0.0024922
bgc1d_iteration - cost : 0.0038625
bgc1d_iteration - cost : 0.002393
bgc1d_iteration - cost : 0.0025431
bgc1d_iteration - cost : 0.0025255
bgc1d_iteration - cost : 0.0028916
bgc1d_iteration - cost : 0.0025277
bgc1d_iteration - cost : 0.0025848
bgc1d_iteration - cost : 0.0069835
bgc1d_iteration - cost : 0.01036
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0097153
bgc1d_iteration - cost : 0.0024957
bgc1d_iteration - cost : 0.002273
bgc1d_iteration - cost : 0.0024044
bgc1d_iteration - cost : 0.0053033
bgc1d_iteration - cost : 0.012626
bgc1d_iteration - cost : 0.0025775
bgc1d_iteration - cost : 0.020825
bgc1d_iteration - cost : 0.0024856
bgc1d_iteration - cost : 0.002573
bgc1d_iteration - cost : 0.0024748
bgc1d_iteration - cost : 0.0025108
bgc1d_iteration - cost : 0.0025132
bgc1d_iteration - cost : 0.0025073
bgc1d_iteration - cost : 0.0024345
bgc1d_iteration - cost : 0.0024273
bgc1d_iteration - cost : 0.0025159
bgc1d_iteration - cost : 0.0025411
bgc1d_iteration - cost : 0.0052961
bgc1d_iteration - cost : 0.0025204
bgc1d_iteration - cost : 0.0024951
bgc1d_iteration - cost : 0.0025699
bgc1d_iteration - cost : 0.0025668
bgc1d_iteration - cost : 0.0025661
bgc1d_iteration - cost : 0.0025502
bgc1d_iteration - cost : 0.0025004
bgc1d_iteration - cost : 0.0025348
bgc1d_iteration - cost : 0.002183
bgc1d_iteration - cost : 0.0024654
bgc1d_iteration - cost : 0.017235
bgc1d_iteration - cost : 0.0046628
bgc1d_iteration - cost : 0.0052264
bgc1d_iteration - cost : 0.0025866
bgc1d_iteration - cost : 0.0086951
bgc1d_iteration - cost : 0.0022861
bgc1d_iteration - cost : 0.0025208
bgc1d_iteration - cost : 0.002293
bgc1d_iteration - cost : 0.0025078
bgc1d_iteration - cost : 0.004142
bgc1d_iteration - cost : 0.0025616
bgc1d_iteration - cost : 0.0024153
bgc1d_iteration - cost : 0.0048782
bgc1d_iteration - cost : 0.0024317
bgc1d_iteration - cost : 0.0053721
bgc1d_iteration - cost : 0.002524
bgc1d_iteration - cost : 0.011076
bgc1d_iteration - cost : 0.0027853
bgc1d_iteration - cost : 0.0090116
bgc1d_iteration - cost : 0.012301
bgc1d_iteration - cost : 0.0027057
bgc1d_iteration - cost : 0.0025059
bgc1d_iteration - cost : 0.0024922
bgc1d_iteration - cost : 0.002687
bgc1d_iteration - cost : 0.0025151
bgc1d_iteration - cost : 0.0024334
bgc1d_iteration - cost : 0.013555
bgc1d_iteration - cost : 0.0025487
bgc1d_iteration - cost : 0.0025005
bgc1d_iteration - cost : 0.00251
bgc1d_iteration - cost : 0.0025143
bgc1d_iteration - cost : 0.0024678
bgc1d_iteration - cost : 0.0023878
bgc1d_iteration - cost : 0.0024045
bgc1d_iteration - cost : 0.002505
bgc1d_iteration - cost : 0.0024159
bgc1d_iteration - cost : 0.0024812
bgc1d_iteration - cost : 0.0023515
bgc1d_iteration - cost : 0.0025157
bgc1d_iteration - cost : 0.0046267
bgc1d_iteration - cost : 0.0057231
bgc1d_iteration - cost : 0.0025199
bgc1d_iteration - cost : 0.0069465
bgc1d_iteration - cost : 0.0023978
bgc1d_iteration - cost : 0.0071553
bgc1d_iteration - cost : 0.011824
bgc1d_iteration - cost : 0.0024969
bgc1d_iteration - cost : 0.0025215
bgc1d_iteration - cost : 0.0024993
bgc1d_iteration - cost : 0.0023955
bgc1d_iteration - cost : 0.0023713
bgc1d_iteration - cost : 0.0024144
bgc1d_iteration - cost : 0.0024218
bgc1d_iteration - cost : 0.0026689
bgc1d_iteration - cost : 0.0024835
bgc1d_iteration - cost : 0.011634
bgc1d_iteration - cost : 0.0026282
bgc1d_iteration - cost : 0.0025197
bgc1d_iteration - cost : 0.012789
bgc1d_iteration - cost : 0.0037394
bgc1d_iteration - cost : 0.0045417
bgc1d_iteration - cost : 0.0025234
bgc1d_iteration - cost : 0.0020015
bgc1d_iteration - cost : 0.0023652
bgc1d_iteration - cost : 0.0025076
bgc1d_iteration - cost : 0.0024605
bgc1d_iteration - cost : 0.0025279
bgc1d_iteration - cost : 0.0024927
bgc1d_iteration - cost : 0.0023633
bgc1d_iteration - cost : 0.0025224
bgc1d_iteration - cost : 0.0024017
bgc1d_iteration - cost : 0.0025454
bgc1d_iteration - cost : 0.0022972
bgc1d_iteration - cost : 0.0025348
bgc1d_iteration - cost : 0.0026933
bgc1d_iteration - cost : 0.002449
bgc1d_iteration - cost : 0.0026765
bgc1d_iteration - cost : 0.0036642
bgc1d_iteration - cost : 0.0024467
bgc1d_iteration - cost : 0.0023708
bgc1d_iteration - cost : 0.0024534
bgc1d_iteration - cost : 0.0024664
bgc1d_iteration - cost : 0.0024291
bgc1d_iteration - cost : 0.0091749
bgc1d_iteration - cost : 0.0024614
bgc1d_iteration - cost : 0.0025599
bgc1d_iteration - cost : 0.0043015
bgc1d_iteration - cost : 0.0024201
bgc1d_iteration - cost : 0.0093806
bgc1d_iteration - cost : 0.0021478
bgc1d_iteration - cost : 0.0097017
bgc1d_iteration - cost : 0.0027641
bgc1d_iteration - cost : 0.0025124
bgc1d_iteration - cost : 0.0024749
bgc1d_iteration - cost : 0.0025406
bgc1d_iteration - cost : 0.0024635
bgc1d_iteration - cost : 0.0025775
bgc1d_iteration - cost : 0.013998
bgc1d_iteration - cost : 0.0025168
bgc1d_iteration - cost : 0.0023703
bgc1d_iteration - cost : 0.0027224
bgc1d_iteration - cost : 0.0021692
bgc1d_iteration - cost : 0.0025072
bgc1d_iteration - cost : 0.0027585
bgc1d_iteration - cost : 0.002429
bgc1d_iteration - cost : 0.0025177
bgc1d_iteration - cost : 0.0024754
bgc1d_iteration - cost : 0.0027997
bgc1d_iteration - cost : 0.0089589
bgc1d_iteration - cost : 0.0043024
bgc1d_iteration - cost : 0.00217
bgc1d_iteration - cost : 0.0024662
bgc1d_iteration - cost : 0.0027974
bgc1d_iteration - cost : 0.0056985
bgc1d_iteration - cost : 0.0020275
bgc1d_iteration - cost : 0.0024339
bgc1d_iteration - cost : 0.0025637
bgc1d_iteration - cost : 0.0024888
bgc1d_iteration - cost : 0.0024858
bgc1d_iteration - cost : 0.0024049
bgc1d_iteration - cost : 0.0048604
bgc1d_iteration - cost : 0.0021672
bgc1d_iteration - cost : 0.0030729
bgc1d_iteration - cost : 0.0055481
bgc1d_iteration - cost : 0.0024315
bgc1d_iteration - cost : 0.0024625
bgc1d_iteration - cost : 0.0025024
bgc1d_iteration - cost : 0.0024833
bgc1d_iteration - cost : 0.0026369
bgc1d_iteration - cost : 0.011131
bgc1d_iteration - cost : 0.0091051
bgc1d_iteration - cost : 0.0023284
bgc1d_iteration - cost : 0.0024144
bgc1d_iteration - cost : 0.0093431
bgc1d_iteration - cost : 0.0025036
bgc1d_iteration - cost : 0.0025229
bgc1d_iteration - cost : 0.0024513
bgc1d_iteration - cost : 0.002463
bgc1d_iteration - cost : 0.0032941
bgc1d_iteration - cost : 0.0046593
bgc1d_iteration - cost : 0.0023849
bgc1d_iteration - cost : 0.0019628
bgc1d_iteration - cost : 0.0025633
bgc1d_iteration - cost : 0.0045781
bgc1d_iteration - cost : 0.0033112
bgc1d_iteration - cost : 0.0021886
bgc1d_iteration - cost : 0.0018018
bgc1d_iteration - cost : 0.0024856
bgc1d_iteration - cost : 0.0023855
bgc1d_iteration - cost : 0.00722
bgc1d_iteration - cost : 0.0014916
bgc1d_iteration - cost : 0.0048826
bgc1d_iteration - cost : 0.0025012
bgc1d_iteration - cost : 0.0024294
bgc1d_iteration - cost : 0.0021775
bgc1d_iteration - cost : 0.0025187
bgc1d_iteration - cost : 0.0023222
bgc1d_iteration - cost : 0.0023829
bgc1d_iteration - cost : 0.0023432
bgc1d_iteration - cost : 0.0025062
bgc1d_iteration - cost : 0.0020772
bgc1d_iteration - cost : 0.0067163
bgc1d_iteration - cost : 0.0018796
bgc1d_iteration - cost : 0.0028458
bgc1d_iteration - cost : 0.0042258
bgc1d_iteration - cost : 0.0082538
bgc1d_iteration - cost : 0.0030428
bgc1d_iteration - cost : 0.0023903
bgc1d_iteration - cost : 0.0079887
bgc1d_iteration - cost : 0.0084409
bgc1d_iteration - cost : 0.0024762
bgc1d_iteration - cost : 0.0016366
bgc1d_iteration - cost : 0.0024747
bgc1d_iteration - cost : 0.0031106
bgc1d_iteration - cost : 0.0018641
bgc1d_iteration - cost : 0.0067146
bgc1d_iteration - cost : 0.0036427
bgc1d_iteration - cost : 0.0030271
bgc1d_iteration - cost : 0.095092
bgc1d_iteration - cost : 0.0015664
bgc1d_iteration - cost : 0.0075362
bgc1d_iteration - cost : 0.0015476
bgc1d_iteration - cost : 0.0027289
bgc1d_iteration - cost : 0.0024401
bgc1d_iteration - cost : 0.0025908
bgc1d_iteration - cost : 0.013203
bgc1d_iteration - cost : 0.0025429
bgc1d_iteration - cost : 0.0056554
bgc1d_iteration - cost : 0.0016829
bgc1d_iteration - cost : 0.0014263
bgc1d_iteration - cost : 0.0013781
bgc1d_iteration - cost : 0.0017553
bgc1d_iteration - cost : 0.0039591
bgc1d_iteration - cost : 0.0021367
bgc1d_iteration - cost : 0.0024248
bgc1d_iteration - cost : 0.049494
bgc1d_iteration - cost : 0.0025286
bgc1d_iteration - cost : 0.0012981
bgc1d_iteration - cost : 0.011123
bgc1d_iteration - cost : 0.0049198
bgc1d_iteration - cost : 0.0025264
bgc1d_iteration - cost : 0.0023638
bgc1d_iteration - cost : 0.0015466
bgc1d_iteration - cost : 0.0053728
bgc1d_iteration - cost : 0.0017664
bgc1d_iteration - cost : 0.0016045
bgc1d_iteration - cost : 0.0016796
bgc1d_iteration - cost : 0.0013376
bgc1d_iteration - cost : 0.0021119
bgc1d_iteration - cost : 0.0016075
bgc1d_iteration - cost : 0.030315
bgc1d_iteration - cost : 0.0024064
bgc1d_iteration - cost : 0.0018671
bgc1d_iteration - cost : 0.0015963
bgc1d_iteration - cost : 0.0022617
bgc1d_iteration - cost : 0.0016218
bgc1d_iteration - cost : 0.0019241
bgc1d_iteration - cost : 0.0073372
bgc1d_iteration - cost : 0.0024812
bgc1d_iteration - cost : 0.0024413
bgc1d_iteration - cost : 0.0056059
bgc1d_iteration - cost : 0.0015479
bgc1d_iteration - cost : 0.03989
bgc1d_iteration - cost : 0.0016443
bgc1d_iteration - cost : 0.0024878
bgc1d_iteration - cost : 0.0022882
bgc1d_iteration - cost : 0.0014375
bgc1d_iteration - cost : 0.0015894
bgc1d_iteration - cost : 0.0098744
bgc1d_iteration - cost : 0.0025498
bgc1d_iteration - cost : 0.0040265
bgc1d_iteration - cost : 0.0025393
bgc1d_iteration - cost : 0.0027364
bgc1d_iteration - cost : 0.0023206
bgc1d_iteration - cost : 0.0025087
bgc1d_iteration - cost : 0.0028796
bgc1d_iteration - cost : 0.0021062
