
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
                   R2018a (9.4.0.813654) 64-bit (glnxa64)
                             February 23, 2018

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
connected to 12 workers.
>> >> >> >> >> >> >> >> bgc1d_iteration - cost : 0.0025034
  n=18: (6,12)-CMA-ES(w=[40 25 17 10 6 2]%, mu_eff=3.7) on function bgc1d_fc2minimize_cmaes_parallel
bgc1d_iteration - cost : 0.010533
bgc1d_iteration - cost : 0.015111
bgc1d_iteration - cost : 0.0025935
bgc1d_iteration - cost : 0.0026246
bgc1d_iteration - cost : 0.0050928
bgc1d_iteration - cost : 0.018595
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 62500.0112
bgc1d_iteration - cost : 0.017238
bgc1d_iteration - cost : 0.0025344
bgc1d_iteration - cost : 0.0025466
bgc1d_iteration - cost : 0.0026239
Iterat, #Fevals:   Function Value    (median,worst) |Axis Ratio|idx:Min SD idx:Max SD
    1 ,     13 : 2.5344322072874e-03 +(1e-03,6e+04) | 1.05e+00 |  5:2.7e-01 11:2.7e-01
bgc1d_iteration - cost : 0.0025041
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0026152
bgc1d_iteration - cost : 0.0025573
bgc1d_iteration - cost : 0.0025727
bgc1d_iteration - cost : 62500.0186
bgc1d_iteration - cost : 0.00259
bgc1d_iteration - cost : 0.014314
bgc1d_iteration - cost : 0.0026174
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0029306
bgc1d_iteration - cost : 0.0026869
    2 ,     25 : 2.5040754439516e-03 +(1e-04,6e+04) | 1.06e+00 | 12:2.5e-01 16:2.6e-01
bgc1d_iteration - cost : 0.0025885
bgc1d_iteration - cost : 0.0026008
bgc1d_iteration - cost : 0.0025757
bgc1d_iteration - cost : 0.0026103
bgc1d_iteration - cost : 0.0026205
bgc1d_iteration - cost : 0.0025455
bgc1d_iteration - cost : 0.0025755
bgc1d_iteration - cost : 0.0026211
bgc1d_iteration - cost : 0.0025629
bgc1d_iteration - cost : 0.0095509
bgc1d_iteration - cost : 0.006302
bgc1d_iteration - cost : 0.002621
bgc1d_iteration - cost : 0.0025975
bgc1d_iteration - cost : 0.0025783
bgc1d_iteration - cost : 0.0026224
bgc1d_iteration - cost : 0.0026016
bgc1d_iteration - cost : 0.0052062
bgc1d_iteration - cost : 0.0026957
bgc1d_iteration - cost : 0.0025427
bgc1d_iteration - cost : 0.0026208
bgc1d_iteration - cost : 0.0025854
bgc1d_iteration - cost : 0.0025713
bgc1d_iteration - cost : 0.0025758
bgc1d_iteration - cost : 0.0027537
bgc1d_iteration - cost : 0.0025347
bgc1d_iteration - cost : 0.0026211
bgc1d_iteration - cost : 0.0085324
bgc1d_iteration - cost : 0.0026018
bgc1d_iteration - cost : 0.0024421
bgc1d_iteration - cost : 0.0026039
bgc1d_iteration - cost : 0.0032224
bgc1d_iteration - cost : 0.0026098
bgc1d_iteration - cost : 0.0028346
bgc1d_iteration - cost : 0.0029365
bgc1d_iteration - cost : 0.0028803
bgc1d_iteration - cost : 0.0025323
bgc1d_iteration - cost : 0.0029685
bgc1d_iteration - cost : 0.0026246
bgc1d_iteration - cost : 0.0039512
bgc1d_iteration - cost : 0.0032812
bgc1d_iteration - cost : 0.0025681
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0025733
bgc1d_iteration - cost : 0.0025804
bgc1d_iteration - cost : 0.0028886
bgc1d_iteration - cost : 0.0068752
bgc1d_iteration - cost : 0.013121
bgc1d_iteration - cost : 0.0025421
bgc1d_iteration - cost : 0.0026834
bgc1d_iteration - cost : 0.002463
bgc1d_iteration - cost : 0.0026233
bgc1d_iteration - cost : 0.0028465
bgc1d_iteration - cost : 0.002621
bgc1d_iteration - cost : 0.0090273
bgc1d_iteration - cost : 0.0026248
bgc1d_iteration - cost : 0.0026
bgc1d_iteration - cost : 0.0025933
bgc1d_iteration - cost : 0.0026076
bgc1d_iteration - cost : 0.0025696
bgc1d_iteration - cost : 0.0025955
bgc1d_iteration - cost : 0.0090214
bgc1d_iteration - cost : 0.010733
bgc1d_iteration - cost : 0.0026204
bgc1d_iteration - cost : 0.0028594
bgc1d_iteration - cost : 0.0025153
bgc1d_iteration - cost : 0.0026224
bgc1d_iteration - cost : 0.0055404
bgc1d_iteration - cost : 0.0025641
bgc1d_iteration - cost : 0.0025578
bgc1d_iteration - cost : 0.0078656
bgc1d_iteration - cost : 0.0026033
bgc1d_iteration - cost : 0.0025941
bgc1d_iteration - cost : 0.010453
bgc1d_iteration - cost : 0.0025997
bgc1d_iteration - cost : 0.0026213
bgc1d_iteration - cost : 0.0026
bgc1d_iteration - cost : 0.0025221
bgc1d_iteration - cost : 0.0025968
bgc1d_iteration - cost : 0.0025827
bgc1d_iteration - cost : 0.0049997
bgc1d_iteration - cost : 0.0045916
bgc1d_iteration - cost : 0.0025449
bgc1d_iteration - cost : 0.0025989
bgc1d_iteration - cost : 0.0029767
bgc1d_iteration - cost : 0.002573
bgc1d_iteration - cost : 0.0025905
bgc1d_iteration - cost : 0.0028685
bgc1d_iteration - cost : 0.034626
bgc1d_iteration - cost : 0.0040237
bgc1d_iteration - cost : 0.0028663
bgc1d_iteration - cost : 0.0026044
bgc1d_iteration - cost : 0.0026225
bgc1d_iteration - cost : 0.009622
bgc1d_iteration - cost : 0.0025379
bgc1d_iteration - cost : 0.0026035
bgc1d_iteration - cost : 0.0093171
bgc1d_iteration - cost : 0.0025017
bgc1d_iteration - cost : 0.0026107
bgc1d_iteration - cost : 0.0026191
bgc1d_iteration - cost : 0.0026239
bgc1d_iteration - cost : 0.0026195
bgc1d_iteration - cost : 0.0025929
bgc1d_iteration - cost : 0.0026231
bgc1d_iteration - cost : 0.0025407
bgc1d_iteration - cost : 0.0025383
bgc1d_iteration - cost : 0.0026154
bgc1d_iteration - cost : 0.0025771
bgc1d_iteration - cost : 0.0024613
bgc1d_iteration - cost : 0.002598
bgc1d_iteration - cost : 0.0028282
bgc1d_iteration - cost : 0.0025719
bgc1d_iteration - cost : 0.0025021
bgc1d_iteration - cost : 0.0026052
bgc1d_iteration - cost : 0.0024705
bgc1d_iteration - cost : 0.0036107
bgc1d_iteration - cost : 0.018941
bgc1d_iteration - cost : 0.0025874
bgc1d_iteration - cost : 0.0025848
bgc1d_iteration - cost : 0.0025204
bgc1d_iteration - cost : 0.0026218
bgc1d_iteration - cost : 0.0028432
bgc1d_iteration - cost : 0.002576
bgc1d_iteration - cost : 0.0026217
bgc1d_iteration - cost : 0.0025286
bgc1d_iteration - cost : 0.0026062
bgc1d_iteration - cost : 0.0026207
bgc1d_iteration - cost : 0.0025613
bgc1d_iteration - cost : 0.002619
bgc1d_iteration - cost : 0.0025594
bgc1d_iteration - cost : 0.002653
bgc1d_iteration - cost : 0.002621
bgc1d_iteration - cost : 0.0029931
bgc1d_iteration - cost : 0.0026234
bgc1d_iteration - cost : 0.0025165
bgc1d_iteration - cost : 0.0025669
bgc1d_iteration - cost : 0.0025213
bgc1d_iteration - cost : 0.0026139
bgc1d_iteration - cost : 0.002809
bgc1d_iteration - cost : 0.0028452
bgc1d_iteration - cost : 0.020994
bgc1d_iteration - cost : 0.0029175
bgc1d_iteration - cost : 0.0025612
bgc1d_iteration - cost : 0.0029069
bgc1d_iteration - cost : 0.0086775
bgc1d_iteration - cost : 0.0031545
bgc1d_iteration - cost : 0.0025934
bgc1d_iteration - cost : 0.0025782
bgc1d_iteration - cost : 0.0053022
bgc1d_iteration - cost : 0.0027059
bgc1d_iteration - cost : 0.0025575
bgc1d_iteration - cost : 0.002579
bgc1d_iteration - cost : 0.0025857
bgc1d_iteration - cost : 0.0025095
bgc1d_iteration - cost : 0.010506
bgc1d_iteration - cost : 111.9865
bgc1d_iteration - cost : 0.0025652
bgc1d_iteration - cost : 0.0093977
bgc1d_iteration - cost : 0.0060972
bgc1d_iteration - cost : 15.9472
bgc1d_iteration - cost : 0.0043732
bgc1d_iteration - cost : 0.008726
bgc1d_iteration - cost : 0.0025979
bgc1d_iteration - cost : 0.0025111
bgc1d_iteration - cost : 0.0026245
bgc1d_iteration - cost : 0.0028773
bgc1d_iteration - cost : 13678.8761
bgc1d_iteration - cost : 0.0024795
bgc1d_iteration - cost : 0.013247
bgc1d_iteration - cost : 0.0089197
bgc1d_iteration - cost : 0.0028774
bgc1d_iteration - cost : 0.0025162
bgc1d_iteration - cost : 0.0058837
bgc1d_iteration - cost : 0.0026072
bgc1d_iteration - cost : 0.0026001
bgc1d_iteration - cost : 0.002614
bgc1d_iteration - cost : 0.0025749
bgc1d_iteration - cost : 0.0026129
bgc1d_iteration - cost : 0.0025517
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.0025716
bgc1d_iteration - cost : 0.0025964
bgc1d_iteration - cost : 0.0024674
bgc1d_iteration - cost : 0.0025766
bgc1d_iteration - cost : 0.0025693
bgc1d_iteration - cost : 0.0026127
bgc1d_iteration - cost : 0.002562
bgc1d_iteration - cost : 0.0025561
bgc1d_iteration - cost : 0.0049296
bgc1d_iteration - cost : 0.002597
bgc1d_iteration - cost : 0.0025213
bgc1d_iteration - cost : 0.0025288
bgc1d_iteration - cost : 0.0025018
bgc1d_iteration - cost : 0.0025393
bgc1d_iteration - cost : 0.0025632
bgc1d_iteration - cost : 0.0027136
bgc1d_iteration - cost : 0.0025646
bgc1d_iteration - cost : 0.0030133
bgc1d_iteration - cost : 0.0053751
bgc1d_iteration - cost : 0.002612
bgc1d_iteration - cost : 0.0063833
bgc1d_iteration - cost : 0.0082251
bgc1d_iteration - cost : 0.0024838
bgc1d_iteration - cost : 0.0025679
bgc1d_iteration - cost : 0.002543
bgc1d_iteration - cost : 0.0025848
bgc1d_iteration - cost : 0.0025797
bgc1d_iteration - cost : 0.0026286
bgc1d_iteration - cost : 0.0025863
bgc1d_iteration - cost : 0.0026225
bgc1d_iteration - cost : 0.0025184
bgc1d_iteration - cost : 0.0025413
bgc1d_iteration - cost : 0.0025261
bgc1d_iteration - cost : 0.0025401
bgc1d_iteration - cost : 0.0025059
bgc1d_iteration - cost : 0.0027778
bgc1d_iteration - cost : 0.0029223
bgc1d_iteration - cost : 0.0024582
bgc1d_iteration - cost : 0.0025366
bgc1d_iteration - cost : 0.0025934
bgc1d_iteration - cost : 0.00254
bgc1d_iteration - cost : 0.0025944
bgc1d_iteration - cost : 0.0025338
bgc1d_iteration - cost : 0.0026599
bgc1d_iteration - cost : 0.0025345
bgc1d_iteration - cost : 0.0024509
bgc1d_iteration - cost : 0.0025841
bgc1d_iteration - cost : 0.0025606
bgc1d_iteration - cost : 0.0080367
bgc1d_iteration - cost : 0.0025001
bgc1d_iteration - cost : 0.0026972
bgc1d_iteration - cost : 0.0035497
bgc1d_iteration - cost : 0.0025572
bgc1d_iteration - cost : 0.0026049
bgc1d_iteration - cost : 0.0025998
bgc1d_iteration - cost : 0.0027692
bgc1d_iteration - cost : 0.0028903
bgc1d_iteration - cost : 0.002712
bgc1d_iteration - cost : 0.0025283
bgc1d_iteration - cost : 0.0025687
bgc1d_iteration - cost : 0.0025417
bgc1d_iteration - cost : 0.0025838
bgc1d_iteration - cost : 0.002819
bgc1d_iteration - cost : 0.0024792
bgc1d_iteration - cost : 0.0025424
bgc1d_iteration - cost : 0.0025341
bgc1d_iteration - cost : 0.0024866
bgc1d_iteration - cost : 0.0025653
bgc1d_iteration - cost : 0.0024497
bgc1d_iteration - cost : 0.0025515
bgc1d_iteration - cost : 0.0027088
bgc1d_iteration - cost : 0.0026799
bgc1d_iteration - cost : 0.0025593
bgc1d_iteration - cost : 0.0025703
bgc1d_iteration - cost : 0.0025738
bgc1d_iteration - cost : 0.0024628
bgc1d_iteration - cost : 0.0025543
bgc1d_iteration - cost : 0.0065003
bgc1d_iteration - cost : 0.002539
bgc1d_iteration - cost : 0.0025296
bgc1d_iteration - cost : 0.0077161
bgc1d_iteration - cost : 0.0037107
bgc1d_iteration - cost : 0.0025102
bgc1d_iteration - cost : 0.012151
bgc1d_iteration - cost : 0.018931
bgc1d_iteration - cost : 0.0025503
bgc1d_iteration - cost : 0.0032074
bgc1d_iteration - cost : 0.0054084
bgc1d_iteration - cost : 0.0027974
bgc1d_iteration - cost : 0.0025213
bgc1d_iteration - cost : 0.00253
bgc1d_iteration - cost : 0.0025386
bgc1d_iteration - cost : 0.0029449
bgc1d_iteration - cost : 0.0025473
bgc1d_iteration - cost : 0.0027715
bgc1d_iteration - cost : 0.0024943
bgc1d_iteration - cost : 0.002544
bgc1d_iteration - cost : 0.0025462
bgc1d_iteration - cost : 0.0025826
bgc1d_iteration - cost : 0.0024231
bgc1d_iteration - cost : 0.0025708
bgc1d_iteration - cost : 0.0025597
bgc1d_iteration - cost : 0.0024784
bgc1d_iteration - cost : 0.0025789
bgc1d_iteration - cost : 0.00249
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0024321
bgc1d_iteration - cost : 0.0025383
bgc1d_iteration - cost : 0.0025344
bgc1d_iteration - cost : 0.0025124
bgc1d_iteration - cost : 0.0025476
bgc1d_iteration - cost : 0.0068369
bgc1d_iteration - cost : 0.0025418
bgc1d_iteration - cost : 0.0025021
bgc1d_iteration - cost : 0.0055278
bgc1d_iteration - cost : 0.0025523
bgc1d_iteration - cost : 0.0026715
bgc1d_iteration - cost : 0.0025004
bgc1d_iteration - cost : 0.0024853
bgc1d_iteration - cost : 0.0025149
bgc1d_iteration - cost : 0.0050652
bgc1d_iteration - cost : 0.0025816
bgc1d_iteration - cost : 0.002577
bgc1d_iteration - cost : 0.0025331
bgc1d_iteration - cost : 0.0024256
bgc1d_iteration - cost : 0.0025269
bgc1d_iteration - cost : 0.0024944
bgc1d_iteration - cost : 0.002522
bgc1d_iteration - cost : 0.0042675
bgc1d_iteration - cost : 0.0073424
bgc1d_iteration - cost : 0.005694
bgc1d_iteration - cost : 0.0025758
bgc1d_iteration - cost : 0.0023283
bgc1d_iteration - cost : 0.0025116
bgc1d_iteration - cost : 0.0025597
bgc1d_iteration - cost : 0.0024885
bgc1d_iteration - cost : 0.0024835
bgc1d_iteration - cost : 0.0024885
bgc1d_iteration - cost : 0.0025176
bgc1d_iteration - cost : 0.0025034
bgc1d_iteration - cost : 0.0024429
bgc1d_iteration - cost : 0.0024454
bgc1d_iteration - cost : 0.0026167
bgc1d_iteration - cost : 0.0031969
bgc1d_iteration - cost : 0.014965
bgc1d_iteration - cost : 0.0024568
bgc1d_iteration - cost : 0.0025392
bgc1d_iteration - cost : 0.0025111
bgc1d_iteration - cost : 0.0027301
bgc1d_iteration - cost : 0.0024321
bgc1d_iteration - cost : 0.0025365
bgc1d_iteration - cost : 0.002521
bgc1d_iteration - cost : 0.0024944
bgc1d_iteration - cost : 0.0037076
bgc1d_iteration - cost : 14.6551
bgc1d_iteration - cost : 0.67425
bgc1d_iteration - cost : 0.0031015
bgc1d_iteration - cost : 0.0027032
bgc1d_iteration - cost : 0.024966
bgc1d_iteration - cost : 0.002564
bgc1d_iteration - cost : 0.0024868
bgc1d_iteration - cost : 0.0040851
bgc1d_iteration - cost : 0.0094529
bgc1d_iteration - cost : 82831.2877
bgc1d_iteration - cost : 0.0039545
bgc1d_iteration - cost : 0.0025132
bgc1d_iteration - cost : 0.0024569
bgc1d_iteration - cost : 0.0025209
bgc1d_iteration - cost : 0.002421
bgc1d_iteration - cost : 0.011525
bgc1d_iteration - cost : 0.002481
bgc1d_iteration - cost : 0.0024734
bgc1d_iteration - cost : 0.0025474
bgc1d_iteration - cost : 0.013888
bgc1d_iteration - cost : 0.0025019
bgc1d_iteration - cost : 0.0024846
bgc1d_iteration - cost : 0.0025412
bgc1d_iteration - cost : 0.0029406
bgc1d_iteration - cost : 0.0025247
bgc1d_iteration - cost : 0.0028205
bgc1d_iteration - cost : 0.0025187
bgc1d_iteration - cost : 0.002488
bgc1d_iteration - cost : 0.0025627
bgc1d_iteration - cost : 0.0024358
bgc1d_iteration - cost : 0.0024515
bgc1d_iteration - cost : 0.00247
bgc1d_iteration - cost : 0.0025102
bgc1d_iteration - cost : 0.002508
bgc1d_iteration - cost : 0.0025654
bgc1d_iteration - cost : 0.22492
bgc1d_iteration - cost : 0.0025006
bgc1d_iteration - cost : 0.0025315
bgc1d_iteration - cost : 0.0025096
bgc1d_iteration - cost : 0.002601
bgc1d_iteration - cost : 0.0024959
bgc1d_iteration - cost : 0.0024939
bgc1d_iteration - cost : 0.0025176
bgc1d_iteration - cost : 0.002505
bgc1d_iteration - cost : 0.0025609
bgc1d_iteration - cost : 0.0024798
bgc1d_iteration - cost : 0.0025762
bgc1d_iteration - cost : 0.0025011
bgc1d_iteration - cost : 0.0025553
bgc1d_iteration - cost : 0.010562
bgc1d_iteration - cost : 0.0050751
bgc1d_iteration - cost : 0.0025613
bgc1d_iteration - cost : 0.0024868
bgc1d_iteration - cost : 0.0025211
bgc1d_iteration - cost : 0.0024652
bgc1d_iteration - cost : 14.2474
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0026571
bgc1d_iteration - cost : 0.0025526
bgc1d_iteration - cost : 0.02543
bgc1d_iteration - cost : 0.0025334
bgc1d_iteration - cost : 0.0025092
bgc1d_iteration - cost : 0.0025627
bgc1d_iteration - cost : 0.002661
bgc1d_iteration - cost : 0.0025094
bgc1d_iteration - cost : 0.0025455
bgc1d_iteration - cost : 0.0025543
bgc1d_iteration - cost : 0.0025538
bgc1d_iteration - cost : 0.002483
bgc1d_iteration - cost : 0.0033825
bgc1d_iteration - cost : 0.0028093
bgc1d_iteration - cost : 0.0024846
bgc1d_iteration - cost : 0.0025266
bgc1d_iteration - cost : 0.003819
bgc1d_iteration - cost : 0.0025023
bgc1d_iteration - cost : 0.0024224
bgc1d_iteration - cost : 0.0024927
bgc1d_iteration - cost : 0.0027523
bgc1d_iteration - cost : 0.0026797
bgc1d_iteration - cost : 0.0025829
bgc1d_iteration - cost : 0.0027621
bgc1d_iteration - cost : 0.0025784
bgc1d_iteration - cost : 0.0035592
bgc1d_iteration - cost : 0.0025668
bgc1d_iteration - cost : 0.0026588
bgc1d_iteration - cost : 0.0043259
bgc1d_iteration - cost : 0.002561
bgc1d_iteration - cost : 0.0025018
bgc1d_iteration - cost : 0.0025714
bgc1d_iteration - cost : 0.0024638
bgc1d_iteration - cost : 0.0024973
bgc1d_iteration - cost : 0.0025802
bgc1d_iteration - cost : 0.0024539
bgc1d_iteration - cost : 0.01913
bgc1d_iteration - cost : 0.002586
bgc1d_iteration - cost : 0.0025588
bgc1d_iteration - cost : 0.0025341
bgc1d_iteration - cost : 0.0024568
bgc1d_iteration - cost : 0.0049502
bgc1d_iteration - cost : 0.0028108
bgc1d_iteration - cost : 0.0025682
bgc1d_iteration - cost : 0.0024933
bgc1d_iteration - cost : 0.0025486
bgc1d_iteration - cost : 0.002606
bgc1d_iteration - cost : 0.0056247
bgc1d_iteration - cost : 0.0024916
bgc1d_iteration - cost : 0.0025113
bgc1d_iteration - cost : 0.0025079
bgc1d_iteration - cost : 0.0028398
bgc1d_iteration - cost : 0.002944
bgc1d_iteration - cost : 0.0025756
bgc1d_iteration - cost : 0.0025261
bgc1d_iteration - cost : 0.0025243
bgc1d_iteration - cost : 0.0038613
bgc1d_iteration - cost : 0.0024648
bgc1d_iteration - cost : 0.00289
bgc1d_iteration - cost : 0.0025664
bgc1d_iteration - cost : 0.0025217
bgc1d_iteration - cost : 0.002496
bgc1d_iteration - cost : 0.0026192
bgc1d_iteration - cost : 0.0035957
bgc1d_iteration - cost : 0.002968
bgc1d_iteration - cost : 0.0025099
bgc1d_iteration - cost : 0.0024531
bgc1d_iteration - cost : 0.0025848
bgc1d_iteration - cost : 0.0025886
bgc1d_iteration - cost : 0.0028275
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0029805
