
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
                   R2018a (9.4.0.813654) 64-bit (glnxa64)
                             February 23, 2018

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
connected to 12 workers.
>> >> >> >> >> >> >> >> bgc1d_iteration - cost : 0.0025034
  n=18: (6,12)-CMA-ES(w=[40 25 17 10 6 2]%, mu_eff=3.7) on function bgc1d_fc2minimize_cmaes_parallel
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0026118
bgc1d_iteration - cost : 0.0043347
bgc1d_iteration - cost : 0.0026221
bgc1d_iteration - cost : 0.0025112
bgc1d_iteration - cost : 0.0025387
bgc1d_iteration - cost : 0.0034088
bgc1d_iteration - cost : 0.0026242
bgc1d_iteration - cost : 0.0026231
bgc1d_iteration - cost : 0.0045738
bgc1d_iteration - cost : 0.0025783
bgc1d_iteration - cost : 0.0025584
Iterat, #Fevals:   Function Value    (median,worst) |Axis Ratio|idx:Min SD idx:Max SD
    1 ,     13 : 2.5112255088054e-03 +(1e-04,2e-03) | 1.05e+00 |  6:2.7e-01  2:2.8e-01
bgc1d_iteration - cost : 62500.0034
bgc1d_iteration - cost : 0.0042445
bgc1d_iteration - cost : 0.0024916
bgc1d_iteration - cost : 0.0038267
bgc1d_iteration - cost : 0.002578
bgc1d_iteration - cost : 0.0081904
bgc1d_iteration - cost : 0.0025917
bgc1d_iteration - cost : 0.0030232
bgc1d_iteration - cost : 0.0026855
bgc1d_iteration - cost : 0.0025125
bgc1d_iteration - cost : 0.0027985
bgc1d_iteration - cost : 0.017265
    2 ,     25 : 2.4915988671982e-03 +(4e-04,6e+04) | 1.07e+00 |  1:2.6e-01  2:2.7e-01
bgc1d_iteration - cost : 0.0025052
bgc1d_iteration - cost : 0.0025676
bgc1d_iteration - cost : 0.0025729
bgc1d_iteration - cost : 0.0025845
bgc1d_iteration - cost : 0.0026233
bgc1d_iteration - cost : 0.0025154
bgc1d_iteration - cost : 0.0042995
bgc1d_iteration - cost : 0.0097128
bgc1d_iteration - cost : 0.0025177
bgc1d_iteration - cost : 0.0024848
bgc1d_iteration - cost : 0.0026219
bgc1d_iteration - cost : 0.0026974
bgc1d_iteration - cost : 0.0025152
bgc1d_iteration - cost : 0.0025028
bgc1d_iteration - cost : 0.0025152
bgc1d_iteration - cost : 0.0026164
bgc1d_iteration - cost : 0.0025782
bgc1d_iteration - cost : 0.0025772
bgc1d_iteration - cost : 0.002588
bgc1d_iteration - cost : 0.014545
bgc1d_iteration - cost : 0.0026126
bgc1d_iteration - cost : 0.007583
bgc1d_iteration - cost : 0.0020161
bgc1d_iteration - cost : 0.0025774
bgc1d_iteration - cost : 0.0027048
bgc1d_iteration - cost : 0.0026008
bgc1d_iteration - cost : 0.0026221
bgc1d_iteration - cost : 0.0025845
bgc1d_iteration - cost : 0.0039469
bgc1d_iteration - cost : 0.0026269
bgc1d_iteration - cost : 0.0023537
bgc1d_iteration - cost : 0.0025445
bgc1d_iteration - cost : 0.0095967
bgc1d_iteration - cost : 0.0026164
bgc1d_iteration - cost : 0.034851
bgc1d_iteration - cost : 0.0034974
bgc1d_iteration - cost : 0.002545
bgc1d_iteration - cost : 0.0025911
bgc1d_iteration - cost : 0.0025758
bgc1d_iteration - cost : 0.0026087
bgc1d_iteration - cost : 0.0025782
bgc1d_iteration - cost : 0.0026219
bgc1d_iteration - cost : 0.0025313
bgc1d_iteration - cost : 0.0065688
bgc1d_iteration - cost : 0.0068579
bgc1d_iteration - cost : 0.0049424
bgc1d_iteration - cost : 0.0062543
bgc1d_iteration - cost : 0.0025886
bgc1d_iteration - cost : 0.0026155
bgc1d_iteration - cost : 0.0025782
bgc1d_iteration - cost : 0.0032678
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.0026189
bgc1d_iteration - cost : 0.0030438
bgc1d_iteration - cost : 0.0099205
bgc1d_iteration - cost : 0.0025453
bgc1d_iteration - cost : 0.0025227
bgc1d_iteration - cost : 0.0026221
bgc1d_iteration - cost : 0.0052162
bgc1d_iteration - cost : 0.0025237
bgc1d_iteration - cost : 0.0025899
bgc1d_iteration - cost : 0.0026163
bgc1d_iteration - cost : 0.0025802
bgc1d_iteration - cost : 0.0079423
bgc1d_iteration - cost : 0.0026234
bgc1d_iteration - cost : 1.25
bgc1d_iteration - cost : 0.0026201
bgc1d_iteration - cost : 0.0025909
bgc1d_iteration - cost : 0.0026235
bgc1d_iteration - cost : 0.0026005
bgc1d_iteration - cost : 0.0026212
bgc1d_iteration - cost : 0.0026238
bgc1d_iteration - cost : 0.0026237
bgc1d_iteration - cost : 0.0026241
bgc1d_iteration - cost : 0.0025805
bgc1d_iteration - cost : 0.0026244
bgc1d_iteration - cost : 0.0026227
bgc1d_iteration - cost : 0.0025641
bgc1d_iteration - cost : 0.0026239
bgc1d_iteration - cost : 0.010873
bgc1d_iteration - cost : 0.003286
bgc1d_iteration - cost : 0.0026244
bgc1d_iteration - cost : 0.0025776
bgc1d_iteration - cost : 0.0025647
bgc1d_iteration - cost : 0.0025639
bgc1d_iteration - cost : 0.0025762
bgc1d_iteration - cost : 0.0026227
bgc1d_iteration - cost : 0.0025704
bgc1d_iteration - cost : 0.0026235
bgc1d_iteration - cost : 0.10087
bgc1d_iteration - cost : 0.62747
bgc1d_iteration - cost : 0.0025306
bgc1d_iteration - cost : 0.0034762
bgc1d_iteration - cost : 0.0025927
bgc1d_iteration - cost : 0.0026125
bgc1d_iteration - cost : 18.1452
bgc1d_iteration - cost : 0.0027867
bgc1d_iteration - cost : 0.0026239
bgc1d_iteration - cost : 0.0026234
bgc1d_iteration - cost : 0.0026036
bgc1d_iteration - cost : 0.003253
bgc1d_iteration - cost : 0.025827
bgc1d_iteration - cost : 0.0026226
bgc1d_iteration - cost : 0.0026239
bgc1d_iteration - cost : 0.002566
bgc1d_iteration - cost : 0.0025993
bgc1d_iteration - cost : 0.0025765
bgc1d_iteration - cost : 0.0025734
bgc1d_iteration - cost : 0.0025666
bgc1d_iteration - cost : 0.0071584
bgc1d_iteration - cost : 0.0024834
bgc1d_iteration - cost : 0.0025681
bgc1d_iteration - cost : 0.0025903
bgc1d_iteration - cost : 0.0026237
bgc1d_iteration - cost : 0.0025686
bgc1d_iteration - cost : 0.0026182
bgc1d_iteration - cost : 0.002623
bgc1d_iteration - cost : 0.0025747
bgc1d_iteration - cost : 0.0026236
bgc1d_iteration - cost : 0.0030435
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0025357
bgc1d_iteration - cost : 0.0026223
bgc1d_iteration - cost : 0.0025894
bgc1d_iteration - cost : 0.0025177
bgc1d_iteration - cost : 0.0026178
bgc1d_iteration - cost : 0.0025954
bgc1d_iteration - cost : 0.002623
bgc1d_iteration - cost : 53601.0487
bgc1d_iteration - cost : 2862.2435
bgc1d_iteration - cost : 0.002523
bgc1d_iteration - cost : 0.0025579
bgc1d_iteration - cost : 0.0026515
bgc1d_iteration - cost : 0.002616
bgc1d_iteration - cost : 0.010554
bgc1d_iteration - cost : 115.2335
bgc1d_iteration - cost : 0.002581
bgc1d_iteration - cost : 0.0027218
bgc1d_iteration - cost : 0.016415
bgc1d_iteration - cost : 0.0025468
bgc1d_iteration - cost : 0.0025928
bgc1d_iteration - cost : 0.0025819
bgc1d_iteration - cost : 0.0026118
bgc1d_iteration - cost : 0.0025897
bgc1d_iteration - cost : 0.0025301
bgc1d_iteration - cost : 0.002582
bgc1d_iteration - cost : 0.0025909
bgc1d_iteration - cost : 0.0096155
bgc1d_iteration - cost : 0.0025962
bgc1d_iteration - cost : 0.0025713
bgc1d_iteration - cost : 0.0026047
bgc1d_iteration - cost : 0.0026242
bgc1d_iteration - cost : 0.0025846
bgc1d_iteration - cost : 0.0026218
bgc1d_iteration - cost : 0.0050556
bgc1d_iteration - cost : 0.0025182
bgc1d_iteration - cost : 0.0086231
bgc1d_iteration - cost : 0.0025346
bgc1d_iteration - cost : 0.0025507
bgc1d_iteration - cost : 0.0025663
bgc1d_iteration - cost : 0.0070142
bgc1d_iteration - cost : 0.0025742
bgc1d_iteration - cost : 0.0025016
bgc1d_iteration - cost : 0.016591
bgc1d_iteration - cost : 0.009015
bgc1d_iteration - cost : 0.0026239
bgc1d_iteration - cost : 0.0026026
bgc1d_iteration - cost : 0.0025914
bgc1d_iteration - cost : 0.0045868
bgc1d_iteration - cost : 0.0025522
bgc1d_iteration - cost : 0.002532
bgc1d_iteration - cost : 0.030775
bgc1d_iteration - cost : 0.0025302
bgc1d_iteration - cost : 0.0025891
bgc1d_iteration - cost : 0.0025867
bgc1d_iteration - cost : 0.0025327
bgc1d_iteration - cost : 0.0025967
bgc1d_iteration - cost : 4265.2769
bgc1d_iteration - cost : 0.0025127
bgc1d_iteration - cost : 0.0024996
bgc1d_iteration - cost : 0.0025921
bgc1d_iteration - cost : 0.0025201
bgc1d_iteration - cost : 0.00232
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025566
bgc1d_iteration - cost : 0.0075136
bgc1d_iteration - cost : 0.0023515
bgc1d_iteration - cost : 0.0072626
bgc1d_iteration - cost : 0.0025713
bgc1d_iteration - cost : 0.0025656
bgc1d_iteration - cost : 0.0025337
bgc1d_iteration - cost : 0.0025545
bgc1d_iteration - cost : 2098.6221
bgc1d_iteration - cost : 0.0027704
bgc1d_iteration - cost : 0.0025695
bgc1d_iteration - cost : 0.0026678
bgc1d_iteration - cost : 0.0038658
bgc1d_iteration - cost : 0.0024713
bgc1d_iteration - cost : 0.0026165
bgc1d_iteration - cost : 0.0025292
bgc1d_iteration - cost : 0.01189
bgc1d_iteration - cost : 0.002513
bgc1d_iteration - cost : 0.0026934
bgc1d_iteration - cost : 0.0026123
bgc1d_iteration - cost : 0.0025625
bgc1d_iteration - cost : 0.0025998
bgc1d_iteration - cost : 0.0025744
bgc1d_iteration - cost : 0.0025064
bgc1d_iteration - cost : 0.002568
bgc1d_iteration - cost : 0.0024517
bgc1d_iteration - cost : 0.0025127
bgc1d_iteration - cost : 0.0039264
bgc1d_iteration - cost : 0.0025845
bgc1d_iteration - cost : 0.0025886
bgc1d_iteration - cost : 0.002406
bgc1d_iteration - cost : 0.0025399
bgc1d_iteration - cost : 0.0025462
bgc1d_iteration - cost : 0.0025215
bgc1d_iteration - cost : 0.0025895
bgc1d_iteration - cost : 0.0026014
bgc1d_iteration - cost : 0.002653
bgc1d_iteration - cost : 0.0025679
bgc1d_iteration - cost : 0.0025646
bgc1d_iteration - cost : 2.8844
bgc1d_iteration - cost : 7.9007
bgc1d_iteration - cost : 0.0073387
bgc1d_iteration - cost : 64.3184
bgc1d_iteration - cost : 0.0025788
bgc1d_iteration - cost : 0.0026136
bgc1d_iteration - cost : 0.0025825
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0024673
bgc1d_iteration - cost : 0.0025824
bgc1d_iteration - cost : 0.0888
bgc1d_iteration - cost : 0.002596
bgc1d_iteration - cost : 0.0053947
bgc1d_iteration - cost : 0.0025801
bgc1d_iteration - cost : 0.0025863
bgc1d_iteration - cost : 0.0025105
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0036415
bgc1d_iteration - cost : 0.0026758
bgc1d_iteration - cost : 0.0025213
bgc1d_iteration - cost : 0.0026221
bgc1d_iteration - cost : 0.0025855
bgc1d_iteration - cost : 0.0025538
bgc1d_iteration - cost : 0.0025871
bgc1d_iteration - cost : 0.0025035
bgc1d_iteration - cost : 0.0031935
bgc1d_iteration - cost : 0.0025658
bgc1d_iteration - cost : 0.0025182
bgc1d_iteration - cost : 0.0025444
bgc1d_iteration - cost : 3175.8135
bgc1d_iteration - cost : 0.0025576
bgc1d_iteration - cost : 0.0025782
bgc1d_iteration - cost : 0.0025104
bgc1d_iteration - cost : 15955.7906
bgc1d_iteration - cost : 0.002578
bgc1d_iteration - cost : 0.0025113
bgc1d_iteration - cost : 0.002494
bgc1d_iteration - cost : 0.0026133
bgc1d_iteration - cost : 0.0025004
bgc1d_iteration - cost : 0.0080098
bgc1d_iteration - cost : 0.0025
bgc1d_iteration - cost : 0.0025516
bgc1d_iteration - cost : 0.0037791
bgc1d_iteration - cost : 0.002494
bgc1d_iteration - cost : 0.0024929
bgc1d_iteration - cost : 0.0025166
bgc1d_iteration - cost : 0.0025613
bgc1d_iteration - cost : 0.002518
bgc1d_iteration - cost : 0.0022905
bgc1d_iteration - cost : 0.0025756
bgc1d_iteration - cost : 0.0025862
bgc1d_iteration - cost : 0.0025022
bgc1d_iteration - cost : 0.0099091
bgc1d_iteration - cost : 0.002559
bgc1d_iteration - cost : 0.0025609
bgc1d_iteration - cost : 0.0026126
bgc1d_iteration - cost : 0.0096701
bgc1d_iteration - cost : 0.0025317
bgc1d_iteration - cost : 0.0025464
bgc1d_iteration - cost : 0.12993
bgc1d_iteration - cost : 0.0025317
bgc1d_iteration - cost : 0.0039809
bgc1d_iteration - cost : 0.15127
bgc1d_iteration - cost : 0.0025652
bgc1d_iteration - cost : 0.002522
bgc1d_iteration - cost : 0.0025927
bgc1d_iteration - cost : 0.0025504
bgc1d_iteration - cost : 0.0025849
bgc1d_iteration - cost : 0.0025001
bgc1d_iteration - cost : 0.0025745
bgc1d_iteration - cost : 0.0026194
bgc1d_iteration - cost : 0.0025047
bgc1d_iteration - cost : 0.0049273
bgc1d_iteration - cost : 0.00251
bgc1d_iteration - cost : 0.0025479
bgc1d_iteration - cost : 0.0025392
bgc1d_iteration - cost : 0.0024944
bgc1d_iteration - cost : 0.0026185
bgc1d_iteration - cost : 0.0024839
bgc1d_iteration - cost : 0.0024702
bgc1d_iteration - cost : 0.0024881
bgc1d_iteration - cost : 0.0025773
bgc1d_iteration - cost : 0.0025532
bgc1d_iteration - cost : 0.22398
bgc1d_iteration - cost : 0.0025285
bgc1d_iteration - cost : 0.0025261
bgc1d_iteration - cost : 0.0025252
bgc1d_iteration - cost : 0.0025264
bgc1d_iteration - cost : 0.37384
bgc1d_iteration - cost : 0.0025924
bgc1d_iteration - cost : 0.062614
bgc1d_iteration - cost : 0.0056284
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025796
bgc1d_iteration - cost : 0.0042272
bgc1d_iteration - cost : 0.0025372
bgc1d_iteration - cost : 0.0025316
bgc1d_iteration - cost : 0.0024877
bgc1d_iteration - cost : 0.065897
bgc1d_iteration - cost : 0.0024944
bgc1d_iteration - cost : 446.6576
bgc1d_iteration - cost : 0.0025639
bgc1d_iteration - cost : 0.0025453
bgc1d_iteration - cost : 0.0024943
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0024786
bgc1d_iteration - cost : 0.0024978
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0025026
bgc1d_iteration - cost : 0.0028526
bgc1d_iteration - cost : 0.002412
bgc1d_iteration - cost : 0.0034064
bgc1d_iteration - cost : 0.0025151
bgc1d_iteration - cost : 0.0025812
bgc1d_iteration - cost : 0.0025035
bgc1d_iteration - cost : 0.002575
bgc1d_iteration - cost : 0.002522
bgc1d_iteration - cost : 0.0025248
bgc1d_iteration - cost : 0.0027708
bgc1d_iteration - cost : 0.014715
bgc1d_iteration - cost : 130.9737
bgc1d_iteration - cost : 0.0045858
bgc1d_iteration - cost : 0.13217
bgc1d_iteration - cost : 6.7326
bgc1d_iteration - cost : 0.0024866
bgc1d_iteration - cost : 0.0037806
bgc1d_iteration - cost : 0.0048709
bgc1d_iteration - cost : 0.0024878
bgc1d_iteration - cost : 0.010396
bgc1d_iteration - cost : 0.0024963
bgc1d_iteration - cost : 0.0025279
bgc1d_iteration - cost : 0.0029528
bgc1d_iteration - cost : 0.015856
bgc1d_iteration - cost : 0.0024834
bgc1d_iteration - cost : 0.011994
bgc1d_iteration - cost : 0.0025849
bgc1d_iteration - cost : 0.002501
bgc1d_iteration - cost : 0.0024959
bgc1d_iteration - cost : 0.0025115
bgc1d_iteration - cost : 0.0024921
bgc1d_iteration - cost : 0.0025647
bgc1d_iteration - cost : 0.0025926
bgc1d_iteration - cost : 0.0073
bgc1d_iteration - cost : 0.0036047
bgc1d_iteration - cost : 0.0027895
bgc1d_iteration - cost : 0.0037508
bgc1d_iteration - cost : 0.011044
bgc1d_iteration - cost : 0.0025845
bgc1d_iteration - cost : 0.0025673
bgc1d_iteration - cost : 0.0025165
bgc1d_iteration - cost : 0.002568
bgc1d_iteration - cost : 0.0024262
bgc1d_iteration - cost : 0.0026315
bgc1d_iteration - cost : 0.0024727
bgc1d_iteration - cost : 0.0025305
bgc1d_iteration - cost : 0.0025159
bgc1d_iteration - cost : 0.0044704
bgc1d_iteration - cost : 0.0025174
bgc1d_iteration - cost : 465.352
bgc1d_iteration - cost : 0.0025727
bgc1d_iteration - cost : 0.0032272
bgc1d_iteration - cost : 0.0025816
bgc1d_iteration - cost : 0.0025187
bgc1d_iteration - cost : 0.0044494
bgc1d_iteration - cost : 0.0024998
bgc1d_iteration - cost : 0.0025279
bgc1d_iteration - cost : 0.002517
bgc1d_iteration - cost : 0.0027162
bgc1d_iteration - cost : 0.0043474
bgc1d_iteration - cost : 0.0024856
bgc1d_iteration - cost : 0.0053595
bgc1d_iteration - cost : 0.0090314
bgc1d_iteration - cost : 0.0025128
bgc1d_iteration - cost : 0.0025445
bgc1d_iteration - cost : 0.0025029
bgc1d_iteration - cost : 0.0025563
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.0024521
bgc1d_iteration - cost : 0.0074027
bgc1d_iteration - cost : 0.0034236
bgc1d_iteration - cost : 0.0059389
bgc1d_iteration - cost : 0.0026879
bgc1d_iteration - cost : 0.0024727
bgc1d_iteration - cost : 0.0024837
bgc1d_iteration - cost : 0.0025641
bgc1d_iteration - cost : 0.0024832
bgc1d_iteration - cost : 0.053605
bgc1d_iteration - cost : 0.0022704
bgc1d_iteration - cost : 0.0031073
bgc1d_iteration - cost : 0.0025603
bgc1d_iteration - cost : 0.0043392
bgc1d_iteration - cost : 0.0025587
bgc1d_iteration - cost : 0.0025152
bgc1d_iteration - cost : 0.0025002
bgc1d_iteration - cost : 2.0658
bgc1d_iteration - cost : 0.0025484
bgc1d_iteration - cost : 0.0092606
bgc1d_iteration - cost : 0.0028289
bgc1d_iteration - cost : 0.0024864
bgc1d_iteration - cost : 0.0067603
bgc1d_iteration - cost : 0.0026682
bgc1d_iteration - cost : 0.0024883
bgc1d_iteration - cost : 0.0025145
bgc1d_iteration - cost : 0.0025301
bgc1d_iteration - cost : 0.002557
bgc1d_iteration - cost : 0.002879
bgc1d_iteration - cost : 0.0035053
bgc1d_iteration - cost : 0.0080072
bgc1d_iteration - cost : 0.0025266
bgc1d_iteration - cost : 0.0055786
bgc1d_iteration - cost : 0.0038902
bgc1d_iteration - cost : 0.002487
bgc1d_iteration - cost : 0.0024941
bgc1d_iteration - cost : 0.0024316
bgc1d_iteration - cost : 0.0024555
bgc1d_iteration - cost : 0.0023255
bgc1d_iteration - cost : 0.0025247
bgc1d_iteration - cost : 0.0054592
bgc1d_iteration - cost : 0.0024507
bgc1d_iteration - cost : 0.0024604
bgc1d_iteration - cost : 0.0025181
bgc1d_iteration - cost : 0.0082203
bgc1d_iteration - cost : 0.0024769
bgc1d_iteration - cost : 0.0084774
bgc1d_iteration - cost : 0.0032791
bgc1d_iteration - cost : 0.0042174
bgc1d_iteration - cost : 0.0018191
bgc1d_iteration - cost : 0.0029067
bgc1d_iteration - cost : 0.0024997
bgc1d_iteration - cost : 0.0027629
bgc1d_iteration - cost : 0.0084364
bgc1d_iteration - cost : 0.0024689
bgc1d_iteration - cost : 0.0066232
bgc1d_iteration - cost : 0.0025349
bgc1d_iteration - cost : 0.002508
bgc1d_iteration - cost : 0.0035312
bgc1d_iteration - cost : 0.0033608
bgc1d_iteration - cost : 0.01795
bgc1d_iteration - cost : 0.0025391
