
                            < M A T L A B (R) >
                  Copyright 1984-2018 The MathWorks, Inc.
                   R2018a (9.4.0.813654) 64-bit (glnxa64)
                             February 23, 2018

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 
>> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> >> Starting parallel pool (parpool) using the 'local' profile ...
connected to 12 workers.
>> >> >> >> >> >> >> >> bgc1d_iteration - cost : 0.0025034
  n=18: (6,12)-CMA-ES(w=[40 25 17 10 6 2]%, mu_eff=3.7) on function bgc1d_fc2minimize_cmaes_parallel
bgc1d_iteration - cost : 0.0027629
bgc1d_iteration - cost : 0.0025961
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025091
bgc1d_iteration - cost : 0.0026241
bgc1d_iteration - cost : 0.0026213
bgc1d_iteration - cost : 0.0061007
bgc1d_iteration - cost : 0.0025038
bgc1d_iteration - cost : 0.0026036
bgc1d_iteration - cost : 0.013225
bgc1d_iteration - cost : 0.0031856
bgc1d_iteration - cost : 0.0025757
Iterat, #Fevals:   Function Value    (median,worst) |Axis Ratio|idx:Min SD idx:Max SD
    1 ,     13 : 2.5037791773376e-03 +(1e-04,1e-02) | 1.03e+00 | 14:2.6e-01 13:2.7e-01
bgc1d_iteration - cost : 0.0025662
bgc1d_iteration - cost : 0.015457
bgc1d_iteration - cost : 0.0026209
bgc1d_iteration - cost : 0.002956
bgc1d_iteration - cost : 62500.004
bgc1d_iteration - cost : 0.011735
bgc1d_iteration - cost : 0.0026013
bgc1d_iteration - cost : 0.0026231
bgc1d_iteration - cost : 0.012684
bgc1d_iteration - cost : 0.0025549
bgc1d_iteration - cost : 0.010515
bgc1d_iteration - cost : 0.0060755
    2 ,     25 : 2.5548592246582e-03 +(2e-03,6e+04) | 1.05e+00 | 14:2.5e-01 13:2.5e-01
bgc1d_iteration - cost : 0.0026914
bgc1d_iteration - cost : 0.0026124
bgc1d_iteration - cost : 0.0026189
bgc1d_iteration - cost : 0.0025714
bgc1d_iteration - cost : 0.004387
bgc1d_iteration - cost : 0.0065028
bgc1d_iteration - cost : 0.0070735
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0025663
bgc1d_iteration - cost : 0.002623
bgc1d_iteration - cost : 0.0081445
bgc1d_iteration - cost : 0.0026142
bgc1d_iteration - cost : 0.0026216
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025438
bgc1d_iteration - cost : 0.0028238
bgc1d_iteration - cost : 0.0026232
bgc1d_iteration - cost : 0.0025577
bgc1d_iteration - cost : 535.0506
bgc1d_iteration - cost : 0.0025921
bgc1d_iteration - cost : 0.002568
bgc1d_iteration - cost : 0.0025944
bgc1d_iteration - cost : 0.0025601
bgc1d_iteration - cost : 0.0025949
bgc1d_iteration - cost : 0.0026242
bgc1d_iteration - cost : 0.0026203
bgc1d_iteration - cost : 0.0026225
bgc1d_iteration - cost : 0.0025742
bgc1d_iteration - cost : 0.0025561
bgc1d_iteration - cost : 0.0026168
bgc1d_iteration - cost : 0.002618
bgc1d_iteration - cost : 0.0025784
bgc1d_iteration - cost : 0.00254
bgc1d_iteration - cost : 0.0026158
bgc1d_iteration - cost : 0.0025649
bgc1d_iteration - cost : 0.0026238
bgc1d_iteration - cost : 0.0025704
bgc1d_iteration - cost : 0.0027938
bgc1d_iteration - cost : 0.0026168
bgc1d_iteration - cost : 26835.255
bgc1d_iteration - cost : 0.0088858
bgc1d_iteration - cost : 0.0026223
bgc1d_iteration - cost : 0.0034893
bgc1d_iteration - cost : 0.0025908
bgc1d_iteration - cost : 0.0026237
bgc1d_iteration - cost : 0.0036027
bgc1d_iteration - cost : 0.0025903
bgc1d_iteration - cost : 0.0029165
bgc1d_iteration - cost : 0.0024911
bgc1d_iteration - cost : 0.0025807
bgc1d_iteration - cost : 0.0026173
bgc1d_iteration - cost : 0.002601
bgc1d_iteration - cost : 0.00262
bgc1d_iteration - cost : 0.0025977
bgc1d_iteration - cost : 0.0025163
bgc1d_iteration - cost : 0.0025845
bgc1d_iteration - cost : 0.0035641
bgc1d_iteration - cost : 0.0045199
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025706
bgc1d_iteration - cost : 0.0025673
bgc1d_iteration - cost : 0.0026228
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.019792
bgc1d_iteration - cost : 0.0025576
bgc1d_iteration - cost : 0.92707
bgc1d_iteration - cost : 0.0095844
bgc1d_iteration - cost : 0.0025575
bgc1d_iteration - cost : 0.0025923
bgc1d_iteration - cost : 0.0027759
bgc1d_iteration - cost : 0.0025819
bgc1d_iteration - cost : 0.0031353
bgc1d_iteration - cost : 0.0026182
bgc1d_iteration - cost : 0.002523
bgc1d_iteration - cost : 0.0025351
bgc1d_iteration - cost : 0.0026211
bgc1d_iteration - cost : 0.0026167
bgc1d_iteration - cost : 0.0027155
bgc1d_iteration - cost : 0.003411
bgc1d_iteration - cost : 0.0039787
bgc1d_iteration - cost : 0.0026213
bgc1d_iteration - cost : 0.0056465
bgc1d_iteration - cost : 0.0025792
bgc1d_iteration - cost : 0.002587
bgc1d_iteration - cost : 0.002583
bgc1d_iteration - cost : 0.0025548
bgc1d_iteration - cost : 0.0025871
bgc1d_iteration - cost : 0.0052298
bgc1d_iteration - cost : 0.0025692
bgc1d_iteration - cost : 0.0025189
bgc1d_iteration - cost : 0.002567
bgc1d_iteration - cost : 0.002591
bgc1d_iteration - cost : 0.002572
bgc1d_iteration - cost : 0.0025625
bgc1d_iteration - cost : 0.0034379
bgc1d_iteration - cost : 0.0026187
bgc1d_iteration - cost : 0.0026228
bgc1d_iteration - cost : 0.0025912
bgc1d_iteration - cost : 0.0025613
bgc1d_iteration - cost : 0.0026217
bgc1d_iteration - cost : 0.0030196
bgc1d_iteration - cost : 0.0026243
bgc1d_iteration - cost : 0.0025927
bgc1d_iteration - cost : 0.0025849
bgc1d_iteration - cost : 0.0025988
bgc1d_iteration - cost : 0.0025912
bgc1d_iteration - cost : 0.0024517
bgc1d_iteration - cost : 0.0025053
bgc1d_iteration - cost : 0.0025258
bgc1d_iteration - cost : 0.0026016
bgc1d_iteration - cost : 0.0026023
bgc1d_iteration - cost : 0.0026209
bgc1d_iteration - cost : 0.0027693
bgc1d_iteration - cost : 0.0026197
bgc1d_iteration - cost : 0.0026196
bgc1d_iteration - cost : 0.0025726
bgc1d_iteration - cost : 0.002618
bgc1d_iteration - cost : 0.0027343
bgc1d_iteration - cost : 0.0026034
bgc1d_iteration - cost : 0.0026036
bgc1d_iteration - cost : 0.0025689
bgc1d_iteration - cost : 0.0025527
bgc1d_iteration - cost : 0.002538
bgc1d_iteration - cost : 0.0025926
bgc1d_iteration - cost : 0.0025611
bgc1d_iteration - cost : 0.0026202
bgc1d_iteration - cost : 0.00261
bgc1d_iteration - cost : 0.0025356
bgc1d_iteration - cost : 0.0025075
bgc1d_iteration - cost : 0.0025931
bgc1d_iteration - cost : 0.0025876
bgc1d_iteration - cost : 0.0028032
bgc1d_iteration - cost : 0.0025984
bgc1d_iteration - cost : 0.002574
bgc1d_iteration - cost : 0.0025817
bgc1d_iteration - cost : 0.0025679
bgc1d_iteration - cost : 0.0026207
bgc1d_iteration - cost : 0.0026049
bgc1d_iteration - cost : 0.0041358
bgc1d_iteration - cost : 0.0025846
bgc1d_iteration - cost : 0.0026226
bgc1d_iteration - cost : 0.0036165
bgc1d_iteration - cost : 0.0088108
bgc1d_iteration - cost : 0.0025585
bgc1d_iteration - cost : 0.0027462
bgc1d_iteration - cost : 0.0037796
bgc1d_iteration - cost : 0.0018076
bgc1d_iteration - cost : 0.002582
bgc1d_iteration - cost : 0.0025911
bgc1d_iteration - cost : 0.0025658
bgc1d_iteration - cost : 0.002578
bgc1d_iteration - cost : 0.0025664
bgc1d_iteration - cost : 0.0026237
bgc1d_iteration - cost : 0.0028523
bgc1d_iteration - cost : 0.0026239
bgc1d_iteration - cost : 0.0028548
bgc1d_iteration - cost : 0.0025434
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.0025375
bgc1d_iteration - cost : 0.0027748
bgc1d_iteration - cost : 0.0025785
bgc1d_iteration - cost : 0.002575
bgc1d_iteration - cost : 0.0085656
bgc1d_iteration - cost : 0.0025526
bgc1d_iteration - cost : 0.0025633
bgc1d_iteration - cost : 0.0025501
bgc1d_iteration - cost : 0.0026238
bgc1d_iteration - cost : 0.0025512
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.002531
bgc1d_iteration - cost : 0.0083371
bgc1d_iteration - cost : 0.0025109
bgc1d_iteration - cost : 0.0025907
bgc1d_iteration - cost : 0.0026725
bgc1d_iteration - cost : 0.0026612
bgc1d_iteration - cost : 0.0025298
bgc1d_iteration - cost : 0.0025442
bgc1d_iteration - cost : 0.0025026
bgc1d_iteration - cost : 0.0027375
bgc1d_iteration - cost : 0.0025869
bgc1d_iteration - cost : 0.0025428
bgc1d_iteration - cost : 0.0071843
bgc1d_iteration - cost : 0.0030237
bgc1d_iteration - cost : 0.0025068
bgc1d_iteration - cost : 0.0078149
bgc1d_iteration - cost : 0.0025268
bgc1d_iteration - cost : 0.0025699
bgc1d_iteration - cost : 0.0028247
bgc1d_iteration - cost : 0.0035864
bgc1d_iteration - cost : 0.0025105
bgc1d_iteration - cost : 0.0025659
bgc1d_iteration - cost : 0.00258
bgc1d_iteration - cost : 0.0025607
bgc1d_iteration - cost : 0.0025608
bgc1d_iteration - cost : 0.0025282
bgc1d_iteration - cost : 0.002548
bgc1d_iteration - cost : 0.0025565
bgc1d_iteration - cost : 0.002403
bgc1d_iteration - cost : 0.0025821
bgc1d_iteration - cost : 0.0024963
bgc1d_iteration - cost : 0.0024801
bgc1d_iteration - cost : 0.0024902
bgc1d_iteration - cost : 0.0026077
bgc1d_iteration - cost : 0.0098983
bgc1d_iteration - cost : 0.0025255
bgc1d_iteration - cost : 0.0028033
bgc1d_iteration - cost : 0.002524
bgc1d_iteration - cost : 0.0035093
bgc1d_iteration - cost : 0.0025878
bgc1d_iteration - cost : 0.0025749
bgc1d_iteration - cost : 0.0026225
bgc1d_iteration - cost : 0.0025928
bgc1d_iteration - cost : 0.0025241
bgc1d_iteration - cost : 0.0035711
bgc1d_iteration - cost : 0.0025173
bgc1d_iteration - cost : 0.0033257
bgc1d_iteration - cost : 0.0026189
bgc1d_iteration - cost : 0.0025819
bgc1d_iteration - cost : 0.0025655
bgc1d_iteration - cost : 0.0025815
bgc1d_iteration - cost : 0.0026207
bgc1d_iteration - cost : 0.0025923
bgc1d_iteration - cost : 0.0025834
bgc1d_iteration - cost : 0.0025685
bgc1d_iteration - cost : 0.0025836
bgc1d_iteration - cost : 0.0069683
bgc1d_iteration - cost : 0.0037144
bgc1d_iteration - cost : 0.0029985
bgc1d_iteration - cost : 0.0025739
bgc1d_iteration - cost : 0.0025701
bgc1d_iteration - cost : 0.0025681
bgc1d_iteration - cost : 0.0025727
bgc1d_iteration - cost : 0.0025291
bgc1d_iteration - cost : 0.0026052
bgc1d_iteration - cost : 0.0026157
bgc1d_iteration - cost : 0.0025797
bgc1d_iteration - cost : 0.0026109
bgc1d_iteration - cost : 0.0025891
bgc1d_iteration - cost : 0.0025806
bgc1d_iteration - cost : 0.0025032
bgc1d_iteration - cost : 0.0025747
bgc1d_iteration - cost : 0.0029147
bgc1d_iteration - cost : 0.0027759
bgc1d_iteration - cost : 0.0025715
bgc1d_iteration - cost : 0.0042594
bgc1d_iteration - cost : 0.0026729
bgc1d_iteration - cost : 0.002573
bgc1d_iteration - cost : 0.0025643
bgc1d_iteration - cost : 0.0026212
bgc1d_iteration - cost : 0.0026113
bgc1d_iteration - cost : 0.0025659
bgc1d_iteration - cost : 0.0028428
bgc1d_iteration - cost : 0.0025304
bgc1d_iteration - cost : 0.002563
bgc1d_iteration - cost : 0.0025707
bgc1d_iteration - cost : 0.0025618
bgc1d_iteration - cost : 0.0025373
bgc1d_iteration - cost : 0.0025631
bgc1d_iteration - cost : 0.0025703
bgc1d_iteration - cost : 0.0025787
bgc1d_iteration - cost : 0.0028119
bgc1d_iteration - cost : 0.0029007
bgc1d_iteration - cost : 0.0033255
bgc1d_iteration - cost : 0.0038384
bgc1d_iteration - cost : 0.0025718
bgc1d_iteration - cost : 0.002481
bgc1d_iteration - cost : 0.0026159
bgc1d_iteration - cost : 0.0025706
bgc1d_iteration - cost : 0.0025472
bgc1d_iteration - cost : 0.002587
bgc1d_iteration - cost : 0.0025786
bgc1d_iteration - cost : 0.002561
bgc1d_iteration - cost : 0.0025691
bgc1d_iteration - cost : 0.0025597
bgc1d_iteration - cost : 0.002564
bgc1d_iteration - cost : 0.0039654
bgc1d_iteration - cost : 0.0025691
bgc1d_iteration - cost : 0.0025215
bgc1d_iteration - cost : 0.0025083
bgc1d_iteration - cost : 0.0024991
bgc1d_iteration - cost : 0.0025775
bgc1d_iteration - cost : 0.0025773
bgc1d_iteration - cost : 0.0025584
bgc1d_iteration - cost : 0.0025676
bgc1d_iteration - cost : 0.0025573
bgc1d_iteration - cost : 0.0027692
bgc1d_iteration - cost : 0.0064015
bgc1d_iteration - cost : 0.0025637
bgc1d_iteration - cost : 0.0025428
bgc1d_iteration - cost : 0.0024276
bgc1d_iteration - cost : 0.0025754
bgc1d_iteration - cost : 0.0025711
bgc1d_iteration - cost : 0.0025888
bgc1d_iteration - cost : 0.0045006
bgc1d_iteration - cost : 0.0025693
bgc1d_iteration - cost : 0.0025004
bgc1d_iteration - cost : 0.0025033
bgc1d_iteration - cost : 0.0025338
bgc1d_iteration - cost : 0.0025703
bgc1d_iteration - cost : 0.0025829
bgc1d_iteration - cost : 0.0025643
bgc1d_iteration - cost : 0.0025637
bgc1d_iteration - cost : 0.0025858
bgc1d_iteration - cost : 0.0025643
bgc1d_iteration - cost : 0.0067932
bgc1d_iteration - cost : 0.0025768
bgc1d_iteration - cost : 0.0024938
bgc1d_iteration - cost : 0.0025054
bgc1d_iteration - cost : 0.0025059
bgc1d_iteration - cost : 0.0025077
bgc1d_iteration - cost : 0.0026068
bgc1d_iteration - cost : 0.0025943
bgc1d_iteration - cost : 0.0025875
bgc1d_iteration - cost : 0.0025641
bgc1d_iteration - cost : 0.0025154
bgc1d_iteration - cost : 0.0025384
bgc1d_iteration - cost : 0.0025599
bgc1d_iteration - cost : 0.0025674
bgc1d_iteration - cost : 0.0025635
bgc1d_iteration - cost : 0.0025621
bgc1d_iteration - cost : 0.0025715
bgc1d_iteration - cost : 0.0025684
bgc1d_iteration - cost : 0.0059424
bgc1d_iteration - cost : 0.0025705
bgc1d_iteration - cost : 0.0025092
bgc1d_iteration - cost : 0.0025693
bgc1d_iteration - cost : 0.0026184
bgc1d_iteration - cost : 0.0024644
bgc1d_iteration - cost : 0.0025616
bgc1d_iteration - cost : 0.0025717
bgc1d_iteration - cost : 0.0025659
bgc1d_iteration - cost : 0.0032143
bgc1d_iteration - cost : 0.0025234
bgc1d_iteration - cost : 0.0025658
bgc1d_iteration - cost : 0.0025695
bgc1d_iteration - cost : 0.0025442
bgc1d_iteration - cost : 0.0024166
bgc1d_iteration - cost : 0.0023785
bgc1d_iteration - cost : 0.0025371
bgc1d_iteration - cost : 0.0025049
bgc1d_iteration - cost : 0.0025563
bgc1d_iteration - cost : 0.0060637
bgc1d_iteration - cost : 0.0025046
bgc1d_iteration - cost : 0.002559
bgc1d_iteration - cost : 0.0025168
bgc1d_iteration - cost : 0.0025047
bgc1d_iteration - cost : 0.0025688
bgc1d_iteration - cost : 0.0025714
bgc1d_iteration - cost : 0.0025081
bgc1d_iteration - cost : 0.0025091
bgc1d_iteration - cost : 0.0025168
bgc1d_iteration - cost : 0.0025084
bgc1d_iteration - cost : 0.0028437
bgc1d_iteration - cost : 0.0024506
bgc1d_iteration - cost : 0.0025188
bgc1d_iteration - cost : 0.0025168
bgc1d_iteration - cost : 0.0025193
bgc1d_iteration - cost : 0.0039665
bgc1d_iteration - cost : 0.0023284
bgc1d_iteration - cost : 0.002565
bgc1d_iteration - cost : 0.0025148
bgc1d_iteration - cost : 0.0025194
bgc1d_iteration - cost : 0.0024331
bgc1d_iteration - cost : 0.0024936
bgc1d_iteration - cost : 0.0025399
bgc1d_iteration - cost : 0.0025031
bgc1d_iteration - cost : 0.0025051
bgc1d_iteration - cost : 0.0029986
bgc1d_iteration - cost : 0.0038432
bgc1d_iteration - cost : 0.0024706
bgc1d_iteration - cost : 0.0025368
bgc1d_iteration - cost : 0.0026502
bgc1d_iteration - cost : 0.0025092
bgc1d_iteration - cost : 0.0039242
bgc1d_iteration - cost : 0.002557
bgc1d_iteration - cost : 0.0028317
bgc1d_iteration - cost : 0.0025651
bgc1d_iteration - cost : 0.002508
bgc1d_iteration - cost : 0.0025623
bgc1d_iteration - cost : 0.0025547
bgc1d_iteration - cost : 0.0025119
bgc1d_iteration - cost : 0.0024688
bgc1d_iteration - cost : 0.0026635
bgc1d_iteration - cost : 0.0026318
bgc1d_iteration - cost : 0.0025567
bgc1d_iteration - cost : 0.0025652
bgc1d_iteration - cost : 0.002548
bgc1d_iteration - cost : 0.0025216
bgc1d_iteration - cost : 0.0027359
bgc1d_iteration - cost : 0.0025563
bgc1d_iteration - cost : 0.0025609
bgc1d_iteration - cost : 0.002565
bgc1d_iteration - cost : 0.0025743
bgc1d_iteration - cost : 0.0024902
bgc1d_iteration - cost : 0.0025639
bgc1d_iteration - cost : 0.0025723
bgc1d_iteration - cost : 0.0025176
bgc1d_iteration - cost : 0.0025074
bgc1d_iteration - cost : 0.0025741
bgc1d_iteration - cost : 0.0025055
bgc1d_iteration - cost : 0.0025639
bgc1d_iteration - cost : 0.0025449
bgc1d_iteration - cost : 0.0025672
bgc1d_iteration - cost : 0.0025703
bgc1d_iteration - cost : 0.0027461
bgc1d_iteration - cost : 0.0025613
bgc1d_iteration - cost : 0.0025267
bgc1d_iteration - cost : 0.0024502
bgc1d_iteration - cost : 0.0025008
bgc1d_iteration - cost : 0.0025181
bgc1d_iteration - cost : 0.0025487
bgc1d_iteration - cost : 0.0025048
bgc1d_iteration - cost : 0.0024927
bgc1d_iteration - cost : 0.0024996
bgc1d_iteration - cost : 0.0023599
bgc1d_iteration - cost : 0.0057795
bgc1d_iteration - cost : 0.0025263
bgc1d_iteration - cost : 0.0025219
bgc1d_iteration - cost : 0.0025059
bgc1d_iteration - cost : 0.0025234
bgc1d_iteration - cost : 0.0024767
bgc1d_iteration - cost : 0.0025055
bgc1d_iteration - cost : 0.0025593
bgc1d_iteration - cost : 0.0029865
bgc1d_iteration - cost : 0.0025332
bgc1d_iteration - cost : 0.0024674
bgc1d_iteration - cost : 0.0025118
bgc1d_iteration - cost : 0.0025614
bgc1d_iteration - cost : 0.0024575
bgc1d_iteration - cost : 0.0024558
bgc1d_iteration - cost : 0.0025077
bgc1d_iteration - cost : 0.0025233
bgc1d_iteration - cost : 0.0024255
bgc1d_iteration - cost : 0.0025084
bgc1d_iteration - cost : 0.0025107
bgc1d_iteration - cost : 0.0025474
bgc1d_iteration - cost : 0.0026631
bgc1d_iteration - cost : 0.0025083
bgc1d_iteration - cost : 0.0025538
bgc1d_iteration - cost : 0.0027798
bgc1d_iteration - cost : 0.002488
bgc1d_iteration - cost : 0.0023353
bgc1d_iteration - cost : 0.0033787
bgc1d_iteration - cost : 0.0025988
bgc1d_iteration - cost : 0.0029334
bgc1d_iteration - cost : 0.0026025
bgc1d_iteration - cost : 0.002547
bgc1d_iteration - cost : 0.0023568
bgc1d_iteration - cost : 0.002557
bgc1d_iteration - cost : 0.0022596
bgc1d_iteration - cost : 0.0025802
bgc1d_iteration - cost : 0.002566
bgc1d_iteration - cost : 0.0041558
bgc1d_iteration - cost : 0.0024336
bgc1d_iteration - cost : 0.0040511
bgc1d_iteration - cost : 0.0025763
bgc1d_iteration - cost : 0.0026901
bgc1d_iteration - cost : 0.0025034
bgc1d_iteration - cost : 0.0024577
bgc1d_iteration - cost : 0.002518
